Sep 2016,"Datanglah seharian penuh agar puas bermain karena antrian bisa jadi sangat panjang. Sebaiknya single rider saja untuk mempercepat antrian. Jadi jika ada waktu lebih, bisa berkeliling di sekitar Sentosanya juga."
Dec 2015,Kurang lengkap rasanya bila liburan ke singapore tanpa mengunjungi universal studio. Banyak wahana menegangkan yang bisa kita coba disana. Revenge of the mummy cukup meneganggakan. Atraksi waterworld tak kalah menarik. Walau harga tiket masuknya cukup mahal tapi sepadan dengan wahana yang ada didalamnya.
Aug 2016,"Ini pertama kalinya saya masuk ke universal studio si Singapore. Walaupun harga masuknya bisa dibilang cukup mahal, tapi kita tidak rugi untuk masuk ke kawasan bermain ini. Banyak mainan menarik dan kita juga dapat berfoto bersama tokoh-tokoh seperti Elmo,Marilyn Monroe ataupun yang lainnya. Apabila masuk ke tempat ini tidak boleh masuk dengan membawa minuman berbotol. Lebih baik bawa termos atau botol minuman tanpa di isi air, karena di dalam arena mainan terdapat spot-spot untuk air. Dan apabila datang ke tempat ini dari pagi karena satu harian terkadang tidak cukup waktu untuk mengantri arena mainan dan hindari waktu datang di weekend atau hari libur karena terlalu banyak wisatawan yang datang ke tempat ini."
Nov 2015,Tempat yang sangat cocok untuk di kunjungi bersama keluarga ataupun teman. tempat bermain thematik yang sangat wajib untuk di kunjungi saat kalian berkunjung ke singapore.
Jan 2016,"Banyak pilihan permainan baik untuk dewasa dan anak kecil,datanglah di bulan bulan yang tidak ramai,seperti maret atau september.jika datang di musim libur seperti desember/januari atau juni/juli akan sangat padat dan mungkin hanya bisa merasakan beberapa permainan karena antrian yang padat"
Aug 2016,Tempat yg bagus dan cocok untuk anak2 remaja dan orang dewasa dan bnyak permainan seru disana..tempat yang indah
Jun 2016,"Tidak pernah bosan untuk bermain di Universal Studio. Permainan ekstrem dan menantang sangat cocok untuk pengunjung remaja. Selain itu, berbagai atraksi dan karnaval memanjakan pengunjung untuk betah di dalamnya. Sangat menyenangkan!"
Sep 2015,"Objek wisata yg sangat terkenal di singapore..letaknya di pulau sentosa/sentosa island. Harga tiket masuknya lumayan lah..gk tll mahal tp gak murah jg.. Tempatnua bagus...tema2nya keren dan bbrp ada permainan menarik untuk dewasa maupun anak2... Tapi maaf banget..untk yg pernah ke universal studio hollywood...kecewa berat sama yg disini... Permainan nya sedikit sekali,sedangkan pengunjungnya buanyak..jadi untuk satu permainan ngantri nya bs 1,5-2 jam..naiknya cm 2-5 menit..benar2 parah..dan jujur disana ada rumah boneka ala universal studio tapi mnrt sy lbh bagus yg di dufan.. Hanya saja disini mengusung tema karakter2 keluaran universal spt sesame street,transformer..jd keren lah..ada meet n greet nya jg..dan parade"
Jul 2016,"tempat yang menyenangkan buat liburan keluarga. Anak-anak suka wahana nya, emaknya suka foto-foto bareng ""artis"" nya. Yang berkesan sampai saat ini adalah wahana jurassic park walaupun antri panjang tapi menyenangkan. Wahana ini harus siap jas hujan, tp kalo nggak bawa bisa beli di tempat karena di jamin basah. KIta naik semacam boat dan menyusuri sungai deras dengan semburan air dari patung dino. yang paling menyenangkan pada saat kita masuk lift kemudian di atas kita ada dino yang siap memakan kita dan ternyata perahu kita terjungkal........"
Sep 2015,"Yaa...tempat ini merupakan tempat nomer 1 yg wajib anda kunjungi di Singapur. Saya sarankan anda berkunjung ke tempat ini dari pagi hari sehingga anda dapat sepuasnya menikmati tempat ini sampai sore atau malam hari. Di dalam Universal Studios terdapat beraneka jenis wahana permainan dan tontonan opera sampai dengan pertunjukan musik live sesuai dengan tema-tema yg ada, mulai dari Sesame Street, Robot (The Transformer), Mesir, dll. Anda juga dapat berfoto ria dengan tokoh atau karakter yg ada di sana."
Aug 2016,uss lebih baik dikunjungi saat hari biasa karena tidak terlalu ramai.. antri satu permainan memang cukup lama dan waktu bermain tidak lebih dari 5 menit.. banyak spot foto lucu disini.. karakter2nya juga ada show tersendiri saat mereka keluar dan kita boleh berfoto dengan mereka.. sangat recommended!
Sep 2015,"akses transportasi yang lengkap menuju lokasi membuat perjalanan menjadi menyenangkan,tempat yang komplit dengan tempat makan yang banyak tersedia dan kawasan yang bersih dan wahana permainan yang bervariasi sangat cocok untuk bermain bersama keluarga,tempat souvenir juga banyak tersedia dan berkualitas sangat sayang jika dilewatkan."
Oct 2015,"So much fun to be there.. Paling suka Transformers, Jurassic Park, Madagaskar and many more haha.. Semoga bisa kesana lagi, saya pasti akan coba semua permainan yang ada disana lagi.. So excited!!"
Jul 2016,Waktu liburan ke singapore mampir ke tempat yang harus disamperin kalau ke singapore yaitu universal studio singapore. Disini banyak permainan permainan dan ada theater juga. Yang biasa terkenal jet coster yang berwarna merah dan biru. Makanan disini cukup mahal.
Jan 2016,"Saya paling suka dengan Puss in Boot's & Transformer the Ride. Saat berada di Transformer the Ride, rasanya seperti benar-benar nyata. Saya beruntung datang di saat antrian tidak terlalu panjang, jadi bisa menikmati banyak wahana."
Jul 2016,"Sesekali mencoba berbagai permainan seru di USS tentu akan menyenangkan bagi kita sekeluarga. Walau pergi disaat weekend yang sudah kebayang bagaimana ramainya di USS 😂  Rekomendasi permainan tentu saja semua permainan yang memacu adrenalin. Yang patut dicoba, section The Mummy, Transformers dan tentu saja Battlestar Galactica.  Beberapa kali kesini tapi tidak bisa naik semua wahana buat saya penasaran. Akhirnya setelah sekian lama, bisa kesampaian juga buat coba semua permainan 😝  Saran, beli tiket online dari Indonesia. Terus saat tiba di USS, beli tiket Universal Express. Extremely worth it walau harganya bisa sampai 70 SGD/pax kalau peak season, secara yaa bawa anak jadi antri tidak boleh pakai lama 😁👌 . Jangan lupa ambil map, biar tahu arah terus buat yang Muslim tahu restaurant halal.  One of my favorite theme park!"
Jul 2016,Datang ke uss di pagi hari jam 9 pagi dan antrian masknya sudah panjang sekali sampe melingkar2..masuk ke dalam tetep saja antriannya panjang bahkan waktu kami sedang mengantri atraksi sesame street padahal udah atri 45 menit tapi sayang pihak uss menutup atraksi saat itu juga sangat kecewa buang2 waktu. Tips kalau kesini baiknya jangan di musim liburan.
Jun 2016,"saya baru merasakan film animasi dan 3D yang benar benar seru dan serasa real, walaupun hanya bergerak dalam ruangan namun serasa ngebut dengan kecepatan tinggi dan sempat kaget serasa terjun kebawah, wah hebat design animasi di transformers ini"
Mar 2016,"Wahananya bagus, menyenangkan cocok untuk orang dewasa dan anak-anak. Banyak tap water tersedia, makanannya..... tergantung selera, tapi memang agak mahal, namanya juga di tempat wisata. Musholla juga ada, tapi mungkin bisa diperbesar. Seharian mungkin kurang untuk naik semua wahana, kalau musim liburan antrinya luarrr biasa, terutama wahana yang mainstream seperti Transformers, Battlestar Galactica, dll."
Feb 2016,Walaupun panas terik tetep menyenangkan. Antrian juga manusiawi sekali. Unforgettable memories ever. Jangan lupa mampir numpang foto di depan universal globe
Dec 2015,"Universal studio berada di dalam kawasan sentosa island,di sini pengunjung bisa mengunjungi berbagai macam tempat wisata dalam satu kawasan diantaranya ada universal studio,palawan beach,siloso beach,museum treak eye camera,casino,wings of time,merlion park dan masih banyak lagi.Karena areanya yg sangat luas saya sarankan anda datang lebih pagi supaya anda bisa menikmati semua tempat-tempat yg ada di kawasan ini.Selain itu anda bisa menikmati pemandangan ketika siang hari sampai malam hari."
Aug 2015,"Banyak wahana yang bisa kita nikmati disini, selain itu permainannya juga sangat memacu adrenalin, selain itu kita juga dapat dengan puas menikmati seluruh wanaha dari jam 10 pagi sampai jam 7 malam"
Jun 2016,"Taman bermain yang sangat luas dengan berbagai wahana permainan yg sangat bagus, walaupun harganya relatif mahal namun sebanding dengan kepuasan yg diberikan, saran saja kalo saat weekend atau highsesion lebih baik ambil yg eksprea biar gak membuang banyak waktu disatu wahana karena antriannya yg panjang. banyak tempat untuk dikunjungi dan dijadikan spot untuk foto, anak2 sangat senang bermain disini. tempat wisata yg menyenangkan."
Jun 2016,"Dtg ke sini jam 10 pagi, pulangnya pas udah tutup (jam 7), hehehe... Banyak yg jual makanan di sini, jd jgn kuatir laper. Lebih mahal dari makanan di luar pastinya, jd klo mau hemat ya bungkus makanan sendiri. Snek2 aja, jd bisa mkn sambil jln. Jgn kuatir haus jg, bnyk water dispenser (biasanya di dkt toilet).  Tetep bisa dateng kalau lagi hujan, krn banyak juga atraksi2 indoor. Resikonya ya jd rame banget karena ngumpul di bagian indoor.  Klo main yg Jurassic jgn lupa bawa baju hujan, krn basah2an. Favorit saya, Transformers. Bisa naik berkali2. Plg takut selain rollercoaster, The Mummy. Klo takut naik rollercoaster, jgn naik The Mummy, bisa sport jantung, hehehe..  Pokoknya seru di sini, ada wahana untuk semua umur. Klo bisa, seharian di sini biar bisa main semuanya."
May 2016,"Entah kenapa setiap x ke USS happy bgt, lucu banget terhibur sama parade2 ala2 hollywood nya, permainannya jg sofar seru, arsitektur nya bagus, suka suka suka, cocok bgt buat have fun bareng orang2 tersayang"
Jun 2016,wajib kesini yang belum pernah  harga: dewasa $74 dibawah 11th $54  setiap permainan ada minum isi ulang jadi sebaiknya bawa botol kosong krn beli mineral satu botol 60rb  nah sebelum masuk makan yg banyak karena makanan dj salam cukup mahal  wahananya bagus semua..... kerennnnnnnn kelihatan ada waktu antri nyaaaaa  lemayan bisa naik 15 wahana
May 2016,"Kekurangan dari tempat wisata ini adalah Antrian yang selalu panjang. Bahkan untuk beberapa jenis permainan bisa antri berjam-jam. Untuk jenis permainan Roller Coaster Battlestar Galactica mungkin hanya cukup 1 kali saja dalam hidup saya mencobanya. Benar-benar membuat saya sangat takut & ingin menangis. Bikin kapok dan tidak akan pernah mencoba lagi. Untuk jenis permainan lain selain Roller Coaster, semua bagus. Rekomendasi untuk mengunjungi: Lights, Camera, Action!™ Hosted by Steven Spielberg (New York) Transformers: The Ride Revenge of the Mummy Shrek 4-D Adventure  Disarankan membeli Universal Express Ticket supaya tidak capek antri lama & bisa menikmati semua wahana dengan santai."
Jul 2015,"Meskipun tidak berani naik roller-coaster atau wahana lain yang ""ekstrim"", kami sangat menikmati suasana di Universal Studios Singapore dengan berbagai temanya, terutama di bagian Jurassic Park yang asri dan hijau."
Jun 2016,"saya menghabiskan waktu seharian disini untuk menikmati berbagai petualangan seru disini. yang paling seru adalah sinema 5 dimensi dimana menontonnya sambil naik kereeta yang terus berjalan. harganya memang mahal, namun sebanding dengan berbagai permainan yang ada"
Oct 2015,"Gak lengkap ke singapore kalau gak kesini..!!! Terletak di sentosa island, dimana hampir seluruh hiburan dan permainan ada disini..  Sebelum masuk kawasan sentosa island, pemberhentian MRTnya di Harbour Front..  Kalau yang berangkat dari Batam (indonesia) menggunakan kapal cepat akan berlabuh disini juga harbor front..  Akses kedalam universal studios terdapat 2 cara, pertama menggunakan LRT yang mengakses langsung kedalam atau jalan kaki..  Kalau untuk menghemat, jalan kaki adalah pilihan yang sangat tepat.. Memang agak jauh, tapi perjalananya mengasikkan dan tidak membosankan.. Karena banyak yang bisa dilihat sepanjang jalan..  Tiket masuknya tersedia pembelian ditempat, tapi baiknya untuk orang indonesia beli online di sentosaworld, karena biasanya ada diskon.hehehehe..  Kalau beli online, sampai sana tinggal cetak tiket fisik dan masuk deh.. Waktu itu beli tiket masuk sudah termasuk makan siang didalam sebesar 20$sin kalau gak salah..  Lumayan daripada beli cash disana, harganya lumayan mahal.. Tempat permainan hampir semuanya berkesan dan bagus banget, transformer, mummy, jurasic park dll.. Semuanya harus dicoba, biar gak rugi.hahahaha..  Setelah lelah disini, kembali ke harbour front naik LRT saja.. Gratis kok kalau pulangnya, daripada jalan lagi kan lumayan.. Bisa sambil jalan jalan dulu ke lokasi lain yang ada di sentosa island.."
May 2016,"Datang di pagi hari naik bus dari hostel kemari cukup menyenangkan karna bisa melihat daerah sekitar singapura, sesampainya di vivo city, saya berjalan menuju USS, cukup jauh, tapi worth it dengan view yg cukup indah untuk berjalan"" di pagi hari, sesampainya di USS, banyak lokasi seru untuk foto"" di sekitar USSnya, jam 10 USS di buka dan antrian sudah ramai, dipimpin MC USS yang tiba"" keluar, kami mulai masuk ke USS dan menikmati setiap wahana dan atraksi di sana, fun.. so much fun.. sayang deh kalo ke singapur tapi blom coba yg satu ini.. :D"
Jan 2016,"Disini semua mainan ada, mau yang spot jantung juga ada. aku sukanya yang bioskop 5 Dimensi (jadi kita naik kereta ) sambil jalan seperti sungguhan gitu serem , tegang , asyik jadi satu., pokoknya seruuuu deh. cuma kalo liburan antrinya panjang"
Feb 2016,"Ini kali pertamanya saya ke universal studio, ada yang bilang ini biasa-biasa saja. Tapi ternyata ini tempat luar biasa sekali. Apalagi di wahana transformer. Jika berkunjung kesini sebiknya membawa baju ganti."
Jun 2015,"Saya berkunjung ke sini, niatnya pengen tahu dari luarnya saja. Karena harga tiketnya sangat mahal untuk ukuran saya yang levelnya masih backpacker. Naik kereta dari Vivo City sekitar 10-15 menit menyeberang laut, kemudian begitu sampai, saya sangat terpukau dengan tempat ini. Saya hanya berjalan kaki di luar nya saja, saya berfoto di bola dunia, kemudian ke depan SEA Aquarium, trus ke Hard Rock Cafe dan terakhir ke Casino. Semuanya hanya di depannya saja, karena gratis."
May 2016,"Buat pecinta adrenalin, banyak wahana yang pas disini. Cobain roller coaster Battlestar Galactica human vs cylon, harus coba duaduanya! Atau revenge of the mummy yang indoor. Tapi favorit saya justru bukan roller coasternya, melainkan Transformer the ride, kereeeeennn bangeettt! Kalau harga makanan menurut saya mahal banget.. Es krim paling murah S$3, makanan berat rata-rata diatas S$11."
Feb 2016,"Terletak di Pulau Sentosa (Sentosa Island), Universal Studios Singapura merupakan Universal Studios yang pertama kali dibuka di wilayah Asia Tenggara dan merupakan yang kedua di wilayah Asia setelah Universal Studios Jepang. Ada beberapa cara menuju Pulau Sentosa, di antaranya dengan menggunakan gondola dan kereta dari Vivo City."
May 2016,"Ini adalah pertama kalinya saya pergi ke Universal Studio di Singapura. Tempat yang sangat menakjubkan dan menyenangkan. Walaupun di sepanjang jalan saya merasa kepanasan, tapi tidak menyurutkan saya untuk mencoba berbagai wahana disini. Wahana yang biasa saja hingga menyeramkan terdapat di Universal Studio. Saya merekomendasikan sekali anda untuk datang kesini ketika anda pergi ke Singapura karena tempat ini sangatlah menarik untuk anda sendirian maupun bersama teman dan keluarga anda."
Oct 2015,"Tempat permainan yang lengkap, bagus, bersih ... banyak permainan yang belum ada di Jakarta, itu sebab nya nak-anak suka bermain disini. Tiket masuknya cukup mahal dibandingkan dufan-jakarta. Makanan kurang enak, sebaiknya kalau kesini sudah membawa makanan sendiri. Untuk minuman tidak masalah karena Tap water nya aman untuk diminum, jadi cukup membawa botol kosong saja. Secara Overall menyenangkan main di USSR dan sudah lama tepat ini menjadi mimpi anak-2 ku untuk mencoba permainan-2 nya."
Aug 2015,"Tempat ini jelas harus didatangi jika berada di Singapura. Penuh permainan, atraksi dan pentas live menarik sepanjang hari. Dijamin bisa menghabiskan waktu dari buka sampai tutup Tidak akan pernah menyesal datang ke USS Terkecuali ramainy yang luar biasa saat musim liburan"
Apr 2016,"USS menyediakan wahana terbaik untuk uji adrenalin seperti Transformers: The Ride, The mummy , atau sekedar hiburan seperti Far far away"
Feb 2016,Taman fantasi. Anak-anak suka melihat watak idola mereka disini. Ada pertunjukkan samestreet. Paling teruja dengan watak tranformer. Cuma anak umur 3 tahun tidak dapat masuk kerana tidak cukup ketinggian. Toilet ada dimana-mana tidak menyulitkan. Makanan agak mahal. Waktu weekday adalah masa terbaik ke sini.
Apr 2016,"Kemaren kesini pas weekend jadi rame banget , antrian dmn2 penuh Paling suka naik di wahana 3D transformer *lupa namanya Rasanya bener2 diajak berpetualang sama optimus prime sampe kluar dari wahana sempet puyeng hahaha Overal is good mgkin kesini lg pas g weekend biar bs naik semua wahana"
Apr 2016,"Kalau ke Singapore wajib untuk datang kesini, tiket masuknya bisa pesan online langsung lewat web resort world sentosanya, kemaren saya ada potongan 10% dan dapat free cup cantik seharga SGD 20. Saya kemaren dari Bugis langsung naik bis satu kali turun di Vivo city naik ke lantai 3 langsung antri untuk naik mono rail ke USS."
Aug 2015,"tempat yang menarik, sangat luas, semua permainan menyeronok kan. sangat sesuai untuk anak kecil dan juga dewasa."
May 2015,"Ini benar2 tempat hiburan yang sangat keren dan menarik, serasa berada di dunia yang berbeda, berbagai wahan yang disuguhkan sangat menarik dan menantang, sayang pas kesana wahana roller coaster sedang tidak aktif. Disarankan untuk datang pagi2 sekali tepat sebelum buka, agar bisa menaiki wahana yang banyak. Dan disediakan pula jalur single raider yaitu turis yang datang sendirian sehingga antriannya tidak panjang"
Mar 2016,Merupakan tempat bermain yang penuh dengan wahana seru. Memang tidak terlalu banyak tapi jika bermain kesini dapat membuat kita lupa waktu. Wahana nya juga sudah didukung dengan teknologi canggih. Keren dan menyenangkan menghabiskan waktu sehari disini
Aug 2015,kalo pergi ke singapura belum lengkap kayaknya kalo tidak mengunjungi tempat yang satu ini ya UNIVERSAL STUDIO singapura.taman bermain yang berkonsep sangat modern menurut saya cocok untuk berlibur bersama keluarga dan teman teman tentunya.
Apr 2016,Sebagian orang mungkin memilih untuk mengantre panjang demi menikmati secuplik permainan disini namun disini saya sarankan untuk membeli express tiketnya saja walaupun harganya yang sangat fantastik namun ini bisa menghemat tenaga.
May 2015,"Tempat seru bagi pecinta taman bermain karena ada banyak mainan yang bisa dicoba. Namun jika sedang ramai, antriannya bisa sangat lama. Lebih baik Anda naik single rider saja jika ingin menghemat waktu. Pergilah dari pagi agar bisa puas bermain."
Oct 2015,"overall sangat luar biasa.. Sudah kedua kalinya ke sini tapi masih blm kesampaian jg naik wahana di jurrasic park..yg pertama karena hujan, jadi diberhentikan sejenak..yg kedua karena penuh antrian (waiting time 60 minutes) padahal dua2 nya ke sana bukan saat weekend.. Untuk saat ini, Wahana favorit di mummy dan transformer..dan pertunjukan favorit di water world..street perform nya juga kerren..sangat mirip dgn aslinya..Untuk harga makanan tergolong standar untuk ukuran makan di sg..dapet voucher diskon makan 5$ jg.."
Apr 2016,"Tempat yang seru untuk mengajak anak-anak bertualang.. mereka nampak terpukau karena mereka mengenali karakter yang ada pada wahana, yaitu karakter dalam film yang rata-rata sudah pernah ditonton"
Sep 2015,seronok bawa anak anak pergi ke sini.banyak permainan yang wajib di cuba terutama sekali transformer 3D. di uss terdapat juga satu restoran halal berdepan dgn mumia area.so tidak payah repot repot mencari makanan halal.cumanya tandas tidak ada air.standby wet tisu atau botol kosong ya. u all must try this place.emang puas hati
Jul 2015,Tempat ini memberikan kesan terbaik bagi saya dan keluarga saya. Saya puas menjelajahi semua arena di sini terutama di Arena 3D-nya. Saya menghabiskan waktu satu hari penuh bermain di Universal Studio ini. Saya sangat merekomendasikan para wisatawan untuk mengunjungi tempat ini meskipun agak mahal. Tapi worth it !
May 2015,"Agar tidak menghabiskan waktu untuk menunggu antrian, lebih baik datang di hari kerja dan ketika pagi hari. Banyak wahana yang dapat dinikmati bersama keluarga, maupun para traveller muda yang ingin menantang adrenalin ( rekomendasi wahana The Mummy Revenge )"
Jan 2016,Universal studio singapore merupakan salah satu destinasi hiburan di singapore. tidak salah jika traveller ingin berkunjung di tempat wisata ini. dengan harga sekitar $65 SGD cukup terpuaskan dengan wahana yang berada di dalamnya.
Mar 2016,"Mengunjungi USS merupakan salah satu kegiatan yang sudah kami rencanakan sejak di Indonesia. Salah satu icon Singapura ini begitu menarik untuk dikunjungi. Pada dasarnya USS hampir sama dengan Dufan atau Wisata Bahari Lamongan. Ramah untuk ABG tapi tidak untuk anak2. Belum lagi antriannya yang cukup panjang di kala masa liburan. Hanya saja, USS ini menawarkan beberapa kali pertunjukan dari bebagai karakter kartu milik Universal. Sayang tempatnya terlalu panas dan toiletnya kurang bersih."
Feb 2016,"Keempat kalinya datang ke tempat ini saat ke singapore. selalu ada yang baru di sini, walaupun tiketnya tidak murah tapi rasanya belum lengkap ke singapore kalau tidak berkunjung ke sini. permainannya banyak, menarik, memacu adrenalin walaupun harus mengantri panjang..biasanya yang pertama dikunjungi yaitu transformer pada saat berjunjung ke sini."
Jun 2015,"Tempat yang luar biasa untuk Anank-anak dan tentunya orang tua jg, walaupun tiket masuknya lumayan merogoh kocek kita, namun puas rasanya setelah melihat dari dekat pertunjukan dan karakter-karakter yang ada di Universal Studios, persis sama kayak yang sering kita tonton di TV.....Amazing Place...."
Jun 2015,Tempatnya sangat luas dan disediakan bus gratis walaupun harus mengantre panjang. Permainan-permainannya sangat menarik dan sangat memacu adrenalin.
Apr 2015,"Salah satu theme park di Asia yang super fun dan menarik banget. Semua wahana di buat secara totalitas, terutama permainan Transformer! woohoo seruu! Cuma ya memang antrian nya cukup panjang apalagi pas peak season. Tapi so far so good, luas, bagus, bersih. Banyak objek untuk foto2 juga."
Mar 2016,"Beli tiket online (e-ticket) untuk menghindari antri tiket on the spot. Barcode bisa discan via layar smartphone juga. Jadi paperless. Asal jelas dan kebaca scanner. Datang at least 30 min sebelum taman buka. Antri di wahana yang terpopuler dahulu. Seperti Transformers, Mummy. Karena semakin sore, wahana-wahana tersebut akan semakin ramai dan antrian semakin panjang. Perhatikan jadwal show dan Character Meet. Pakai pakaian yang nyaman dan sandal. Pakai sepatu lebih nyaman sih, tp siap-siap basah di wahana Jurrasic Park,"
Mar 2016,Salah satu objek wisata yg dikelola secara moderen tematik dan penuh dengan teknologi tinggi..  Salah satu tempat favorite transpormer dimana kita menaiki kereta berjalan dan menghindar dari kejaran robot2 transpormer . Asyik dan menegangkan..
Feb 2016,"Meski g masuk universalnya Lmyn bisa selfie Dpn nya aj.suasananya juga diluar rame.byk spot"" yg asyik buat foto,jln sambil menyusuri pantai g bkln bosen Utk kesini lgi"
Feb 2016,"saya beli tiket uss ini lwt travel agen sehingga harganya lebih murah ketimbang harus membeli on the spot. USS sungguh menyenangkan baik permainannya ataupun pertunjukannya. kita bisa bertemu tokoh-tokoh dari sesame street menari dan menyanyi, minion, charlie caplin, puss in boots dll. anda harus mencoba human and cyclon. roler coaster berwarna merah dan biru yang memiliki lintasan sendiri-sendiri. coba human dulu lalu cyclon dijamin membuat teriak-teriak. selain itu ada mummy (roller coaster di indoor dengan efek-efek keren) dan transformer favorit saya. jika ingin yg santai bisa menonton pertunjukan shrek 4d di kastil far - far away. pokoknya tidak rugi ke sini."
Apr 2015,Taman bermain yang sangat amat spektakular dan sangat luar biasa hebat. Banyak wahana dengan teknologi canggih disuguhkan. Sangat menarik. Hanya saja jarang ada diskon ya
Feb 2016,"Keren tempat dan view nya ..top BGT !! Dari vivo city bisa pakai bis ato monorail. Jaraknya dekat sekali, lebih baik menggunakan bis lebih hemat."
Dec 2015,"Tempat mainan untuk keluarga yang bisa dinikmati oleh semua umur, jangan lewatkan untuk berpegian ke Transformer dan the mummy. Lebih baik membeli kartu pass untuk bisa menikmati semua permainan dalam sehari."
Jan 2016,januari lalu saya kesini bersama teman-teman. sangat menyenangkan meskipun tidak masuk kedalam karena biaya yang sangat mahal. kami hanya mengabadikan momen di bola dunianya saja.
Jan 2016,"Tiket masuknya klau disarankan beli langsung yang 2 day..karena sangat menghemat..lebih murah paketan daripada yang hanya uss saja..sehari uss dan 1 hari nya full untuk antriksi di sentosa (aquarim, wings of sea, trick eye, dll)"
Sep 2015,"Liburan kali ini bisa di bilang murah... Gw beli tiket pesawat jauh"" hari, malah 6 bln sebelumnya jadi pulang pergi cmn 500 ribu.. Sampe singapur, gw naik MRT dan itu murah karena gw ambil yg untuk tiga hari.. Ribet kalo tiap pergi harus beli tiket dulu, kalo ini kan bebas berkali"" hehehe.... Gw sengaja cari tempat penginapan deket sama MRT dan yang wajib adalah banyak makanan halal dan masjid. Akhirnya gw milih little india.. Gw juga mesen penginapan dari wab so murah bgt... Di sana makan gk sampe 5 dolar udh bisa buat orang krn banyak banget.. Di total, cuman abis 3 jt udah sama masuk USS 😁"
Feb 2016,"Tak perlu diragukan lagi, USS atau Universal Studio Singapore adalah tempat bermain yang layak di kunjungi oleh semua usia. berbagai tema wahana seperti dari Madagascar, Sesame Street, water world, mumi, jurassic park hingga Transformer. Anda bisa mengunjungi tempat dengan tokoh idola anda disini. terkadang ada juga cosplayer yang berpakaian unik. Wahana yang patut dicoba adalah The mumy, Cyclon, Human, Tranformer the ride, Water World. anda juga bisa membeli berbagai merchendaise bagus yang tidak akan anda jumpai di Indonesia, saran? beli saja!  Tips: -Jika anda ingin memulai dengan wahana santai dan penyuka nasi, saya sarankan anda belok ke kiri dulu dari pintu masuk. -Jika tidak anda bisa belok ke arah kanan. karena USS ini hanya memiliki satu akses pintu yang sama seperti saat anda memasukinya. jadi jangan khawatir anda melewatkan satu wahana pun. -Jika anda memiliki waktu kunjungan yang terbatas, jangan terlalu sering/lama untuk ber foto. setiap selesai naik wahana segera kejar waktu untuk main ke wahana lainnya (jangan sebentar-sebentar istirahat, trabas saja!). Atau langsung pergi ke wahana yang sangat anda ingin kunjungi (misal: transformers) karena antrean per wahana lumayan panjang. -Jika ingin mengambil brosur, perhatikan bahasanya agar anda bisa mengerti isinya (khususnya jika anda harus mebuat laporan perjalanan setelahnya) -Sesuaikan keinginan jajan dengan budget yang ada karena harga di USS mahal-mahal"
Jul 2015,"Saya suka dengan Negara SIngapura, sangat bersih dan mereka taat terhadap peraturan.ya memang biaya hidup di singapura sangat lah mahal..tapi kalau untuk jalan jalan beberapa hari - 1 minggu gitu ok lah..tempat tren di singapura sekarang adalah di Universal SIngapura. banyak hiburan,ada permainan anak2 sampai dewasa,,jika tidak main,hanya jalan jalan atau foto2 saja pun sudah puas menurut saya.karena tempatnya sangat cantik,bersih dan ada beberapa desainnya unik.nggak nyesel deh masuk sini,walaupun bayarnya lumayan agak mahal.tapi dapat bermain sepuasnya loh"
Jan 2016,MOST RECOMMENDED is CYLON!! you must try this one! buat saya wahana ini ada di urutan pertama. kemudian HUMAN dan Transformer menyusul di urutan berikutnya. saya sarankan menaiki wahana Human dulu kemudian CYLON. save the best for the last! dan naik wahana ini di sore hari sebagai penutupan hari kamu di USS. dijamin ketagihan! hehehe
Apr 2015,"Ketempat ini waktu awal buka, tidak terlalu besar, cukup untuk mengakomodasi mainan anak anak, harganya cukup mahal, tetapi karna anak suka ya sudahlah ga apa"
Oct 2015,"Jika anda ingin ke USS, ada baiknya anda berangkat pagi hari karena membutuhkan banyak waktu untuk mengeksplor tempat ini. Begitu banyak wahana dan antrian yang banyak membuat anda harus menyisihkan waktu paling tidak seharian untuk mengeksplor tempat ini."
Sep 2015,"Disana saya datang pada bulan2 kerja, jadi ga high season.. tapi di universal studio tetap ramai pengunjung. walaupun ramai dan antri lumayan panjang, menurut saya ga sia2 untuk antri panjang, karena permainannya love it bangettt... Ga akan nyesel ke singapura,, seru2, menarik, tempatnya bersih......"
Feb 2016,Backpaker di singapur sungguh menyenangkan meski capek tapi happy. Hari kedua di singapur kami menuju ke uss sampai dengan sentosa.foto2 di bola dunia.dibuss sangat banyak tempat untuk pose foto.di lake of dream.bagus adem.di fastive menuju patung merlion dan taman bunga juga.sebelum festive...kami turun ke casino untuk foto2 saja.kemudian naik lagi menuju patung merlion di sentosa.karena waktu sudah menunjuk jam 12siang..kami harus ke changi untuk pulang tanh air. Sungguh keren jalan2 di singapur dimana petunjuk jalan jelas dan transportasi dengan mrt mudah meski backpakeran. Ayo...para backpaker ke singapur waktu singkat juga oke.
Jan 2016,Tiket masuk ke USS sekitar USS 74. Apabila datang pada saat weekend/hari libur usahakan datang jam 9 pagi dan langsung antri di depan pintu masuk karena pintu masuk di buka jam 10. Setelah itu langsung mencoba wahana transformer dan nikmati sensasi 4D. Tersedia peta dari area USS jadi cukup membantu bagi yang belum memiliki referensi.
Feb 2016,Roller coaster yang mendebarkan jantung patut dicoba di singapore universal studio.Kalau anda bersama anak.Anda akan capek mengitari seluruh permainan ini.Coba deh pasti mendebarkan.
