date,user,review,attraction,source
2015-08,Gr4c3mf,"Pengalaman yg seru dan unik krn disini bisa ""bertemu"" dan berfoto dgn tokoh2 terkenal. Mulai dr presiden (Bung Karno ada!), atlit hingga artis. Patung lilinnya bagus sekali dan terawat dgn baik. Mirip sekali dgn aslinya. Kita bebas menyentuh dan bergaya dgn patung2 ini, bahkan di beberapa spot diberi properti jg untuk kita pakai bergaya bersama si artis. Pengalaman yg menyenangkan.",Madame Tussauds,tripadvisor
2014-12,Nadiah,Gak perlu jauh-jauh lagi kalau anda ingin mengunjungi Madame Tussaud. Letaknya berada di area Sentosa Island. Ratusan patung lilin yang mirip dengan aslinya siap menyambut anda. Siapkan kamera dan actioonn,Madame Tussauds,tripadvisor
2015-11,Shinta WG,"Kalo udah pernah ke Madame Tussaud's di Asia Tenggara lainnya, tepatnya di Bangkok, yang di Singapura ini jauh lebih kecil dan koleksinya pun lebih sedikit. Tapi ya boleh lah main kemari, karena memang ada patung yang nggak ada di negara lain.

Tiket Madame Tussaud's di Singapura sepaket sama Inside of Singapore (IOS) karena untuk ke Tussaud's nya harus melewati IOS. Nah si IOS ini adalah mini tour tentang sejarah Singapura.

Jangan lupa, biar dapet tiket lebih murah, booking online dulu di situs resminya atau situs wisata lainnya!",Madame Tussauds,tripadvisor
2015-10,suryaty,"Diawalnya agak sulit menemukan tempat ini. Karena petunjuk yang kecil. Jadi kalo dari universal naik MRT satu stasiun, setelah itu kita akan ketemu merlion plaza. Disisi kanannya ada eskalator naik menuju museum madame tussaud, eskalatornya bertahap 4 kali sampai ke bukit tempat museum ini ada. Suasana depan museum tropis. Begitu masuk kita akan diminta naik perahu kecil dibawa melingkari sungai kecil dengan boneka selamat datang di kanan kiri, jalurnya pendek saja. Setelah itu kita turun dan berjalan kaki menikmati koleksi patung lilin didaalam mulai dari tikoh politik, atlet, sampai aktris. Koleksi tidak terlalu banyak tapi okelah. Jadi buat yang uda ke pulau sentosa sekalian singgah ke tempat ini.",Madame Tussauds,tripadvisor
2014-12,FitriYenti,"Mendatangi madam tussauds singapore akhir tahun lalu.tepatnya 1,5 bulan setelahmadam tussauds dibuka secara resmi.

Letaknya yang masih di pulau sentosa, membuat lokasi ini strategis. Lokasinya tidak terlalu luas, bahkan untuk masuk kesana cukup antri. Namunn, selama proses antrian, pengunjung disguhkan penampilan budaya kebudayaan singapura di zaman dahulu sampai menjadi modern sekarang ini.
Dengan ragam etnis yang terdapat disana, pertunjukan berhasil sukses karena penonton berdecak kagum setelah pertunjukan selesai.

patung2 lilin dengan tokoh terbaru hadir di madame tussauds singapore membuat wisatawan asal indonesia tidak perlu jauh2 lagi untuk berkunjung ke madame tussaud",Madame Tussauds,tripadvisor
2015-10,apptari,"karena di indo gaada jadi ya larinya ke singapore lagi, waktu itu nguber ke sini niatnya buat foto bareng ppatung lilinnya 1D!!! that's awesome so georgous! gak nyesel cuma seharian ke singapore haaha",Madame Tussauds,tripadvisor
2015-10,Theresia151,"Sebelum kita melihat koleksi patung lilin Madame Tussaud, kita diarahkan untuk melihat pertunjukan Images of Singapore (LIVE), yang mempertunjukkan sejarah penduduk Singapura, penduduk asli dan pendatang. Setelah itu kita akan diajak untuk menaiki boat (Spirit of Singapore Boat Ride), di sini ditunjukkan miniatur tempat-tempat terkenal di Singapore seperti Marina Bay Sands, Garden By The Bay, Singapore F1 night race, dll.

Sesudah itu, barulah kita memasuki museum yang berisi koleksi patung lilin dari beberapa orang terkenal dunia.
Area pertama yang kita masuki adalah tokoh-tokoh pemimpin negara atau toko sejarah, kita bisa melihat koleksi patung lilin seperti Presiden Soekarno, Barrack Obama, Ratu Elisabeth, Mao Zedong, Nelson Mandela, Mahatma Gandhi, dll.

Lalu kita memasuki area tokoh-tokoh olahragawan, seperti David Beckham, Tiger Wood, Christiano Ronaldo, Muhammad Ali, Yao Ming (yang tingginya hampir sama dengan tinggi ring basket), dll.

Ada juga area Film,, di mana kita bisa berpura-pura menjadi seorang sutradara, lalu ada tokoh-tokoh seperti Audrey Hepburn, Marylin Monroe, Bruce Lee, Jackie Chan, tokoh-tokoh film Bollywood seperti Amitabh Bachchan, Shah Rukh Khan, dan tokoh Bollywood lainnya yang saya kurang kenal.

Area berikutnya adalah area Music,, tokoh-tokoh yang bisa kita temui antara lain Madonna, Beyonce, Michael Jackson, Taylor Swift, Katty Perry, ABBA, dll.

Akhirnya, area terakhir adalah A-List Party,, tokoh yang bisa kita temui antara lain Tom Cruise, Nicole Kidman, Angelina Jollie, Brad Pitt, Andy Lau, Johnny Depp, dll.

Di dalam museum ini, kita dapat berfoto bersama koleksi patung lilin ini dengan menggunakan properti yang telah disediakan, sehingga kita tampak serasi bersanding dengan tokoh tersebut :)",Madame Tussauds,tripadvisor
2015-10,rianiedewi,"Dengan mengeluarkan uang sekitar 400rb sekali masuk agak mahal untuk hy melihat patung2 disini. Patungnya mmg mirip, tetapi tdk ada fasilitas menarik lain selain hy melihat patung saja. better membayar untuk universal studio",Madame Tussauds,tripadvisor
2015-10,deni_prasetio,"Salah satu tempat di Singapore yg wajib dikunjungi saat ini. Dsini kita bisa foto2 bareng tokoh2 dunia, artis dan idola kita. Perlengkapan buat foto pun disediakan ada topi, baju, kacamata tggl pilih yg sesuai karakter kita dan cklik..... Saatnya narsis dan selfie ria dsini...",Madame Tussauds,tripadvisor
2015-10,Anazay,"Pas dipintu masuk kita dapat tiket terusan ke pertunjukan theater life of singapore, lumayan lama nunggu nya sampai penonton cukup baru gerbang dibuka. Dan kita di pertontonkan sejarah dari singapore beserta pekerjaan dan penduduk asli singapore. Setelah itu baru kita masuk ke museum madame tussauds yang banyak patung ternama tokoh2 terkenal dari mulai presiden soekarno, obama, david beckham, ronaldo, sharukhan, jackichan, dll. Cukup memuaskan foto2 bersama patung dr lilin ini, seperti wujud aslinya tinggi dan bentuk tubuhnya hampir sempurna. Tapi di saranin klo bisa mending lewatin aja pertunjukan theater life of singapore, karana buat saya buang2 waktu. Jadi lama setengah jam cuma buat muter2 disitu, mending buat puas2an foto berbagai gaya dengan idola kita di madame tussauds.",Madame Tussauds,tripadvisor
2015-03,Steven P,"Dulu Museum Images of singapore sangat membosankan. namun kini, ada Maddam Tussauds di dalamnya yang menambah daya tariknya. tiket masuknya dijual paket.",Madame Tussauds,tripadvisor
2015-02,Arika_Nov,"Koleksi patung yang menarik dan pastinya menyenangkan untuk berburu selfie di Madame Tussauds. Dibandingkan dengan Madame Tussauds yang asama da di London memang termasuk kecil tempatnya, namun sangat menyenangkan untuk bisa berpose bersama David Beckham, Leo Di Caprio atau Tom Cruise. Di tempat ini mereka juga mendedikasikan satu bagian khusus untuk sejarah Singapore yang bisa kita lalui dengan menaiki perahu. Pada saat saya datang ke sana, museum ini juga dijadikan satu dengan Images of Singapore yang juga cukup menarik. Menyenangkan untuk dikunjungi satu kali, namun tidak untuk berkali-kali kecuali ada koleksi patung baru yang ditambahkan.",Madame Tussauds,tripadvisor
2015-04,fie20,"Ini kali pertama ke salah satu Madame Tussaud, dan jujur, keren ya. Hee, dan untungnya lokasinya yang diatas bukit, tertolong dengan eskalator walau turun nya dengan tangga biasa. Patung-patungnya sangat mirip, gak cuma wajah tapi tingginya juga loh, dan disediakan nya properti untuk berfoto dengan para bintang. Hee",Madame Tussauds,tripadvisor
2015-09,andri232,"Bagi yang senang berfoto dengan Replika tokoh-tokoh di dunia, tokoh olahragawan, bintang film atau kepala-kepala negara, cocok untuk mengujungi museum ini, karena patung-patung lilinnya dibuat hampir 100% sama baik ukuran dan kemiripannya",Madame Tussauds,tripadvisor
2014-11,hendra_itong,bagus tapi cukup satu kali saja dikunjungi karna setelah tau apa isi di dalamnya tidak akan perlu berkunjung ke madam tussaud lg di negara lain seperti hongkok dan thailand karna isi patung lilin kurang lebih sama,Madame Tussauds,tripadvisor
2015-02,yustinarini,"Ada patung2 yang sangat mirip dengan aslinya. surprise ada bung karno juga disana.selain itu ada tokoh olahraga david beckham, juara MBA sampai bintang film jacki chan dan presenter internasional. mengesankan.",Madame Tussauds,tripadvisor
2015-04,billylomb,"saya senang madame tussauds sudah ada di asia tenggara, saat saya mendaftar masuk saya mendaftar paket dengan replika tangan, sayang sekali saya tidak diingatkan bahwa kalau lewat waktu saya bisa tidak bisa mengklaim replika tangan itu. tokoh perlu diperbanyak lagi, sejarah singapore justru yang sangat panjang, taksi tidak tahu cari dimana.",Madame Tussauds,tripadvisor
2015-08,WahyusFamily,"kami masuk ke museum madame tussauds ini karena satu paket dengan tiket image of singapore, patung-patung yang ditampilkan terasa hidup dan nyata, cocok untuk ber-selfie ria, dimana kita berfoto bersama tokoh dan artis terkenal seluruh dunia",Madame Tussauds,tripadvisor
2015-08,WahyusFamily,"museum images of singapore sangat cocok sebagai media pembelajaran sejarah untuk segala usia, ilustrasi dan image yang ingin disampaikan sangat atraktif dan dipadukan dengan teknologi modern. Meskipun ini tentang sejarah Singapura, tetap sangat menarik untuk dipelajari",Madame Tussauds,tripadvisor
2015-09,Khiko Rayesmara,"Meskipun ukuran ruangan di dalam Madame Tussauds tidak sebesar di negara lain, namun koleksi patung di Singapura cukup lengkap. Terutama saat ini sudah ada patung lilin boyband One Direction yang bisa membuat Anda seperti berfoto dengan aslinya.",Madame Tussauds,tripadvisor
2015-09,Khiko Rayesmara,"Saya masuk kesini karena mendapatkan paket promo gabungan dengan tiket Madame Tussauds. Dengan durasi selama kurang lebih 40menit, Anda akan disuguhkan atraksi langsung yang bercerita tentang sejarah berdirinya negara Singapura, mulai dari masa nelayan hingga menjadi negara maju.",Madame Tussauds,tripadvisor
2015-02,Arika_Nov,"Kami masuk ke IOS karena menjadi satu paket dengan MadameTussauds, dan di luar dugaan kami sangat menikmati kunjungan ke IOS. Di tempat ini pengunjung diajak menyelami sejarah Singapura dengan menonton dan terlibat roleplay dengan setting perjalanan sejarah Singapura. Tempat ini merupakan cara yang menarik untuk mempelajari sejarah Singapura. Layak untuk dikunjungi...",Madame Tussauds,tripadvisor
2015-05,l3l1,"jarak antar patung terlalu dekat, jadi ketika lagi ramai sangat sulit untuk mendapatkan foto dengan angle yg bagus",Madame Tussauds,tripadvisor
2014-11,Papachoky,"Mungkin ini bagian dari kunjungan wisata di negara Singapura yang kurang menarik.
Isinya tentang sejarah mengenai terbentuknya negara Singapura.
Untuk mencapai lokasi ini saja yang lumayan menarik, karena dapat menggunakan cable car, dan juga ada sejarah tentang cable car di sini.",Madame Tussauds,tripadvisor
2015-05,ilychalia,"Museum patung lilin di sini, saya rasa tidak terlalu besar, sehingga rasanya patung yang di pajang kurang banyak..",Madame Tussauds,tripadvisor
2015-07,m47on,"Patung Lilin yg menyerupai aslinya. Seperti Beyonce, President Obama, Michael Jackson, David Beckham, ET. Menjadi satu dengan Images of Singapore, Anda terpaksa harus membayar lebih (tidak bisa hanya atraksi ini saja), dan siapkan waktu 2 jam termasuk foto2 dan mengantri di Images of Singapore. Kebetulan di Juli 2015 sedang ada patung One Direction, mudah mudahan bisa diperpanjang",Madame Tussauds,tripadvisor
2015-07,neko_de_cho,"Ada baiknya jika anda yang tidak terlalu menyukai manekin untuk tidak berkunjung ke tempat ini (kecuali penasaran) Kemiripan patung lilin dengan tokoh yang ada cukup membuat saya tidak nyaman saat berada di dalam haha, Jangan terlalu lama berpose dan mengambil foto bersama tokoh, mengingat banyaknya wisatawan lain yang antri bersama anda. Sayangnya, tokoh yang ada tidak terlalu banyak :)",Madame Tussauds,tripadvisor
2015-06,Tandri T,"Pertama kali saya membaca melalui web museum ini, ditampilkan hanya sedikit saja orang terkenal yang telah ada patungnya di museum ini, namun ketika dikunjungi, amat banyak patung-patung yang tak terduga khususnya Teresa Teng yang merupakan idola saya.",Madame Tussauds,tripadvisor
2015-05,Enry Mazni,"yapp singapore memang salah satu tujuan wisata yang tidak akan bosan untuk dikunjungi, salah satunya adalah Madame Tussaud yang terdapat di Sentosa Island tepatnya di Imbiah Station. dengan harga 28 SGD (Booking online di website Madame Tussaud) sudah include dengan show ""Images Of Singapore"" ini memang layak untuk dikunjungi, siapa yang tidak kenal denga si Madame Tussaud pembuat patung lilin artis dan tokoh dunia ini yang sudah termasyur di setiap negara. walaupun koleksi nya tidak terlalu banyak tapi kita sudag bisa menikmati berfoto selfie bareng david beckam,Beyonce,Taylor Swift,Katty Perry,Madonna, Angelina Jolie,Brad Pitt,Tom Cruise,Sharuk Khan,Salmkan Khan dan masih banyak lagi tokoh dunia seperti Presiden pertama Indonesia Soekarno hingga presiden amerikasaat ini. jadi kamu kamu wajib untuk datang ke sini",Madame Tussauds,tripadvisor
2015-04,JuanitaWahyuni,"Di tempat ini kita bisa tau mengenai sejarah, kehidupan masa kini dan pencapaian masa depan Singapura. Museum atraktif tidak membuat pengunjung bosan tetapi kita seperti dilibatkan dalam kehidupan tersebut.",Madame Tussauds,tripadvisor
2015-04,JuanitaWahyuni,"Sekarang tidak perlu jauh-jauh jika ingin ke Madame Tussauds karena sudah ada di Singapura tepatnya di Pulau Sentosa. Harga tiket masuknya terjangkau dan lokasi dekat dari stasiun Imbiah. Sudah sepaket dengan atraksi live ""Image of Singapore"" dan boat ride nya. Wajib ada dalam list kunjungan jika Anda sedang berada Singapura.",Madame Tussauds,tripadvisor
2015-03,Anita Z,Tempatnya bagus walau tidak terlalu besar. Sebelum menuju museum ini kita diajak menaiki perahu mini untuk mengitari museum baru kemudian berfoto2 dengan patung lilin idola kita. Koleksinya mungkin masih tidak terlalu banyak.. Tapi paling tidak untuk orang indonesia yang ingin tahu mengenai Madame Tussauds tidak perlu jauh-jauh lagi ke bangkok. Ada destinasi yang lebih dekat..,Madame Tussauds,tripadvisor
2014-11,EsaPutra,"Mungkin ini salah satu tempat baru di resort sentosa singapore. Ynag mau liat dan berfoto dengan patung lilin dari tokoh dunia dan artis-artis dunia, kamui bisa dapat ke Madame Tussauds. Letaknya tidak jauh dr Universal Studios.",Madame Tussauds,tripadvisor
2015-03,Steven P,"kalau Madame tussauds di negera lain selalu berdisi sendiri, di SIngapore, ada yang berbeda. Obyek wisata ini digabung dengan Images of Singapore. Selain itu juga ada Madame TUssauds the ride dimana kamu diajak berkeliling dengan perahu untuk melihat figur2 madame tussauds",Madame Tussauds,tripadvisor
2015-03,ceriyaholic,"sangat kreatif,,menceritakan dari terbentuknya negara singapore dari awal sampai masa kini, very good",Madame Tussauds,tripadvisor
2015-03,ceriyaholic,"madam tussaud di singpore tidak terlalu besar jika dibandingkan di bangkok, sangat sempit sehingga jika mau foto harus antri

kelebihan
paket madam tussaud ini sebelumnya harus memasuki image of singapore alive dan boat ride, sangat keren namun tidak boleh berfoto di museumnya",Madame Tussauds,tripadvisor
2015-03,elyant,"Tempat ini trgolong baru di singapore dan tempatnya bagus karena berada didalam kawasan sentosa jadi sekali jalan bisa menikmati wisata di singapore. Harga tiket masuk lumayan mahal 33 dolar singapore namun sy puas melihat patung lilin org terkenal di dunia,termasuk presiden pertama indonesia Bpk Ir.Soekarno.",Madame Tussauds,tripadvisor
2015-03,Afiani_M,Secara live kita diterangkan sejarah Singapore dgn bermacam-macam kebudayaan. Namun sangat membosankan krn terlalu lama dan terlalu banyak adegan-adegan livenya,Madame Tussauds,tripadvisor
2015-03,Afiani_M,Berniat kesini karena cabang madame taussaud yg paling dekat dengan indonesia. Awalnya kita diminta ikut tur image of singapore scr live dengan menjelaskan kemerdekaan singapur dll. Baru naek kapal 5 menit dan ketemu dengan patung artis dan bebas foto-foto,Madame Tussauds,tripadvisor
2014-04,sian258,"museum images singapore, saya hanya sekali kesana, tapi saya sangat terkesan, dan saya banyak mengambil photo dengan patung di sana, coba lihat sendiri dech, pasti bagus koq",Madame Tussauds,tripadvisor
2015-02,fenitasnatari,"Bagi yg belum pernah berkunjung ke madame tussaud di amerika maupun hongkong, sekarang ada kesempatan untuk bisa mengunjungi madame tussaud di singapore. Koleksinya cukup banyak, ruangan nyaman. Jangan lupa bawa kamera, tripod atau tongsis, karena salah satu tujuan kita ke sini adalah untuk foto foto bersama artis dan tokoh penting. Patung boleh dipegang",Madame Tussauds,tripadvisor
2015-01,Argodion79,"Saya berkunjung ke sini awal januari lalu.. Pertama-tama, saya diajak untuk melihat proses kemerdekaan Singapura. Setelah itu, kita disambut oleh tokoh-tokoh penting dunia. Seperti Soekarno dan Nelson Mandela. Madame Tussauds memiliki lift bagi pengguna kursi roda.

Penilaian saya tempat ini menarik., , tp saat turun ke bagian museum lilin saya tidak melihat adanya lift. Hanya berupa tangga biasa.",Madame Tussauds,tripadvisor
2015-01,Dokjef,"Setelah Bangkok...kini giliran Singapura memiliki Madame Tussauds. Berada di Sentosa Island yang dapat ditemput dengan Sentosa Express. Ada 2 tokoh dari Indonesia yang mendapat kehormatan mengisi Madame Tussauds Singapura yaitu Presiden Pertama Indonesia, Soekarno dan pebulu tangkis Rudy Hartono. Sayangnya masih banyak koleksi patung di Bangkok daripada cabang ini. Madame Tussaud menjadi tambahan turistik di Singapura apalagi setelah mengunjungi Universal Studio.",Madame Tussauds,tripadvisor
2014-05,Fathur_abrar,"Di dalam IOS ada suguhan drama tokoh pendiri Singapore, lalu museum tentang sejarah dari Raffles menemukan Singapore, kehidupan masyarakat saat masih terikat satu dengan Malaysia, Perang Dunia 1&2, sampai Singapore merdeka. Terdapat banyak ulasan budaya tentang masyarakat Singapore jaman dahulu dan Melayu jaman dahulu. Dari sana dapat dilihat bahwa kebudayaan Malaysia, Singapore, Indonesia pada dasarnya berasal dari leluhur yang sama.

IOS cukup menarik bagi pencinta sejarah dan kesenian. Namun bagi turis yang mencari adventure dan adrenaline, masih ada alternatif wahana lain di Sentosa.",Madame Tussauds,tripadvisor
