date,user,review,attraction,source
2015-09,andri232,"Salah satu alternatif masuk ke Sentosa adalan naik The Sentosa Express dari ViVo City di lantai sekitar FoodCourt, dikenakan tarif sekali bayar saja dan bebas tarif selama pemakaian di dalam pulau Sentosa, sejenis Monorel",The Sentosa Express,tripadvisor
2014-11,julianakusuma,"Selesai pulang dari universal saya pun ingin kembali ke hotel, saat itu saya memilih untuk naik kereta otomatis ini yang keretanya tanpa pengendara. alangkah terkejutnya saya saat saya melihat bahwa antriannya begitu panjang, so Untuk keretanya asik karena sangat cepat.",The Sentosa Express,tripadvisor
2014-11,Robertoantonio12,"Kereta ini adalah kereta otomatis tanpa pengendara, sangat nyaman keretanya , melajunya juga sangat cepat. demi naik ini saya rela mengantri yang cukup panjang.",The Sentosa Express,tripadvisor
2015-06,Ica-elisa,"Memang jauh lebih gak cape kalo naik Sentosa Express, tapi kalau harus bayar 4 dolar buat naek ini kereta cuma beberapa menit doang menurut saya agak rugi.
Kalo kalian cuma mau bepergian ke Universal Studio, saya lebih baik sarankan untuk jalan aja lewat Sentosa Boardwalk. Kecuali, jika kalian berencana ke pantai nya, saya rekomendasi naik Sentosa Express ini karena memang pantai nya lebih jauh.",The Sentosa Express,tripadvisor
2015-07,Johny J,kalau kita mau menggunakan fasilitas ini harus dengan bijak apalagi saat masuk atau jam buka sentosa islandnya kadang ramai baiknya menggunakannya jangan pada saat jam mau tutup karena pasti berdeskan dan antre kadang trainnya diisi sangat penuh dengan penumpang jadi rada takut kalau trainnya ngguling karena terlalu berat. but so far aman kok dan lebih cepat,The Sentosa Express,tripadvisor
2015-08,WahyusFamily,"transportasi gratis untuk berpindah area di pulau sentosa atau salah satu alat transportasi menuju ke pulau sentosa. Sangat membantu pengunjung, namun karena terbatasnya jumlah kereta, kadang antrian sangat panjang dan cukup melelahkan, sebaiknya ditambah jumlah kereta agar dapat mengangkut penumpang lebih banyak lagi",The Sentosa Express,tripadvisor
2015-08,Catherine_Cuosman,waktu saya pigi padat banget.. jadi agak sesak.. tapi untuk keseluruhan monorail ini OK karena memudahkan wisatawan menuju ke lokasi yang dituju..,The Sentosa Express,tripadvisor
2015-08,kironosodik,"Tanpa supir, dan semua dikendalikan oleh mesin. Sangat teratur dan tidak pernah terlambat. Kerenlah pokoknya. Oh iya, hanya dibutuhkan 4SGD kalau gak salah buat keliling dan bolak balik dari Singapore ke Sentosa Island. Recommended.",The Sentosa Express,tripadvisor
2015-08,Herwinto Sutantyo,salah satu akses menuju Sentosa dari MRT. Biaya cukup murah untuk sekali masuk area. Pada hari libur atau wiken pastikan antrian panjang memasuki kereta,The Sentosa Express,tripadvisor
2014-11,Aulia W,"Salah satu moda transportasi menuju ke sentosa island. Sekali bayar bisa berkeliling sentosa island tanpa repot.
Universal studio, casino, siloso beach bisa dicapai menggunakan moda transport ini.",The Sentosa Express,tripadvisor
2015-08,mahareza93,Cocok buat wisatawan . Harga cukup terjangkau dan waktu tempuh skitat 5-7menit saja dari vivo city/harborfrount,The Sentosa Express,tripadvisor
2015-07,Christian Ongky W,Cara paling cepat untuk mencapai Pulau Sentosa. Harga tiketnya tidak terlalu murah namun cukup menghemat waktu. Keretanya bersih namun saat jam ramai kita harus berdiri karena sulit dapat tempat duduk.,The Sentosa Express,tripadvisor
2015-07,Gita_N2014,Sentosa express sangat amat membantu untuk mengunjungi atraksi di sentosa island. dari hotel kami di hardrock ke wings of time ke vivo city menjadi effortless. love it,The Sentosa Express,tripadvisor
2014-11,Papachoky,"Untuk bisa mencapai Pulau Sentosa selain menggunakan cable car juga dapat menggunakan monorail The Sentosa Express dengan harga yang relatif murah, cuma $4.
Dari dalam monorail ini, kita bisa melihat pemandangan laut dan perkotaan di tepi pantai.",The Sentosa Express,tripadvisor
2015-07,m47on,"Sekali naik bayar $4. Dulu sebelum kasino dibuka, memang harus naik ini. Sekarang naik taksi saja dari hotel karena bisa lebih murah, apalagi jika bertiga atau berempat, pasti lebih hemat. Kelebihannya, naik ini bisa lihat pemandangan laut menyeberang ke Sentosa",The Sentosa Express,tripadvisor
2015-05,ervaharw,Saya menaiki fasilitas ini dari stasiun terakhir di Sentosa Island menuju Vivo city. Kereta monorel ini memiliki fungsi yang sangat menunjang aktifitas saya selama berwisata di Sentosa. Namun kereta ini terlalu kecil jika dibangdingkan dengan jumlah wisatawan sehingga saya harus berdesakan dengan wisatawan lain,The Sentosa Express,tripadvisor
2015-03,tatoillah2015,"kereta monorail yang bisa mengantarkan kami ke beberapa titik tempat wisata sekitar Universal Studio Sinpaore, dan jika ingin mengunjungi beberapa tempat seperti Vivo City bisa menggunakan kereta ini dengan tiket 4 $ singapore",The Sentosa Express,tripadvisor
2014-09,MathiasGiraldi,The Sentosa Express adalah salah satu cara terbaik untuk memasuki Pulau sentosa di Singapura. Sangat menghemat waktu untuk mencapat stasiun terakhir dekat pantai. Stasiun terletak di gedung Harbour Front lantai 3 yang mudah dijangkau dari seluruh penjuru Singapura dengan menggunakan MRT,The Sentosa Express,tripadvisor
2015-06,Febrian Ariyanto,Transportasi yang sangat menarik dan sangat cepat. Lokasinya ada di lt.3 Mall Vivo di Harbourfront. Bisa pakai Ez-Link Card.,The Sentosa Express,tripadvisor
2015-06,hengky_suyono,"monorail ke pulau sentosa, kl pake ez link bisa langsung masuk biaya $3 (pp),letak stasiunnya di vivo city lantai paling atas,kalau mau ke universal turun di stasiun pertama (waterfront) perjalanan cuma 4-5 menit dah nyampe, cuma kalau musim liburan padat yang naik dan antri, tapi keretanya banyak kok dan tunggu juga ngak lama,kalau pulang dari sentosa kalau bisa lebih awal karena kalau nunggu tutup bisa antri lama naik monorailnya ...",The Sentosa Express,tripadvisor
2014-07,peter0979,"Sarana transportasinya sangat bersih, bisa melihat-lihat pemandangan, dan lebih cepat daripada naik bus di sentosa. recomend untuk dicoba",The Sentosa Express,tripadvisor
2015-05,ayahnadifa,"The Sentosa Express merupakan kereta cepat jenis monorail yang menghubungkan pulau Sentosa. Ada 4 stasiun pemberhentian, dimulai dari pertama stasiun di Vivo City Lt.3 dan tiga lainnya berada di Sentosa..dengan membayar SGD 4 untuk dewasa maupun anak (hanya sekali bayar pada saat pergi ke Sentosa-status Mei 2015) sudah bisa sepuasnya berjalan jalan ke Sentosa. Tapi pada saat sore/malam biasanya harus mengantri cukup panjang khususnya keberangkatan dari stasiun yang berada di USS (stasiun ke-2) dan Wings of Time (stasiun ke-4).",The Sentosa Express,tripadvisor
2015-02,Finn555,"Bila ingin ke Sentosa tapi tidak mau jalan kaki, maka naik sentosa express saja. Untuk masuk ke Sentosa menggunakan kereta ini kita harus bayar, tetapi bila dari Sentosa tidak ada tempat untuk tapping kartu maupun tempat tiket.",The Sentosa Express,tripadvisor
2014-08,Melly M,"Sentosa Express ini merupakan transportasi ke dan dari Sentosa. Dapat ditempuh dari Vivo City Mall. Antriannya di mall lantai atas. Cukup panjang mengantri di hari libur karena banyak orang yang pergi ke Sentosa. Transportasi ini cukup cepat mirip seperti MRT. Hanya perlu beberapa menit sudah sampai ke tujuan. Jika berkunjung ke Sentosa, sebaiknya mencoba 2 alternatif dengan Sentosa Express dan Sentosa broadwalk, berselingan untuk pulang dan pergi sehingga pengalaman yang didapat berbeda.",The Sentosa Express,tripadvisor
2014-09,puekelinci,"lokasi monorail ini berada di lantai 6 di vivo city mall... jd sebelum atau sesudah dari sentosa kita bisa makan dulu atau window shopping... hanya 3,5$ untuk menaiki monorail ini menuju sentosa kita bisa melihat pemandangan laut..walaupun jarak nya cukup dekat tapi monorail ini sangat membantu kita berkeliling tanpa harus capek jalan kaki langsung sampai ke tujuan di masing-masing station dan wahana...",The Sentosa Express,tripadvisor
2015-04,Lexinta,"agak tricky untuk menemukan lokasi stasiun keretanya di vivo city. karena berbeda dg MRT biasa, untuk sentosa express ini letak stasiunnya di atas, bukan di subway. jadi ikuti petunjuk di vivo city yg menuju ke lantai atas.
untuk naik monorel ini bisa menggunakan ezlink atau beli tiket ditempat.
kalau mau ke universal studio cukup di pemberhentian pertama saja.
dan untuk kembali ke vico city tidak perlu bayar lagi. jadi hanya cukup bayar 1x untuk menggunakan monorel ini sepuasnya selama masih di dalam pulau sentosa.",The Sentosa Express,tripadvisor
2015-03,Steven P,"Meski hanya memiliki 4 stasiun, namun kereta Monorel Sentosa Express sangat nyaman digunakan. Kamu bisa menggunakan kartu ezlink yang digunakan untuk MRT untuk menggunakan monorel ini",The Sentosa Express,tripadvisor
2015-02,juliantylee,"Pulau Sentosa berada terpisah dari negara Singapura, dengan aneka tempat-tempat hiburan, pantai, tempat belanja, wahana bermain golf, resto, kasino, dan lain sebagainya. Jika Anda hendak mengunjungi Sentosa Island ini dari Singapura, maka Anda dapat menaiki kereta gantung dengan biaya kereta gantung sebesar Rp 300 ribu.

Dari kereta gantung ini, Anda dapat menikmati panorama kota Singapura yang modern. Tentu saja sungguh indah! Jangan lupa untuk mengambil foto dalam momen-momen terbaik di sepanjang perjalanan menuju Pulau Sentosa tersebut. Pulau Sentosa adalah juga salah satu tempat wisata kuliner di Singapura yang patut Anda kunjungi. Jangan lewatkan jika Anda sedang berada di Singapura!",The Sentosa Express,tripadvisor
2015-03,Aditya W,Naik MRT yang khusus ke Sentosa Island ini butuh trick jika pulangnya dan kebetulan anda pergi di weekend. Biasanya dari station waterfron itu antrinya padat karena orang-orang pulang dari Universal Studio. Naik dulu aja yang ke imoboto dan dari sana baru naik yang ke vivo city. Antriannta lebih sedikit.,The Sentosa Express,tripadvisor
2015-01,Alie37,The Sentosa Express sangat nyaman mengantarkan Anda ke kawasan wisata terpadu Sentosa Island. Moda transportasi ini sangat nyaman dan cepat. Menurut saya The Sentosa Express sangat keren.,The Sentosa Express,tripadvisor
2015-01,dhiny2015,"saya menggunakan sentosa express setelah mengelilingi sentosa island, keren,, cepat dan nyaman,,, dan saya menggunakan sentosa express free",The Sentosa Express,tripadvisor
2015-01,Missvita1008,"Transportasi yang mudah ketika ingin mengunjungi sentosa island dengan menggunakan sentosa express yang bersih, cepat dan murah",The Sentosa Express,tripadvisor
2014-04,tati_kurniati,"Saya menyukai The Santosa express karena bersih, terawat, tepat waktu, tidak menunggu lama, apabila kita menginap di Santosa, maka free of charge menggunakan Santosa Express sampai ke Vivo city pulang pergi",The Sentosa Express,tripadvisor
2014-08,Rinvan7378,"Kereta monorail ini merupakan salah satu transportasi menuju Pulau Sentosa. Akses lainnya bisa berjalan kaki menuju Jembatan Sentosa, naik bis RWS, atau naik cable car. Untuk naik Sentosa Express, keluar dari stasiun MRT HarbourFront masuk ke mal VivoCity, cari petunjuk arah menuju Sentosa Station. Jika anda menggunakan kartu Ez-Link, langsung tap pada gate dan kartu anda akan terpotong nominal SGD 4. Anda juga bisa membeli tiket secara tunai di tiket counter. Sentosa Express berangkat dari Sentosa Station dan turun di 3 stasiun di Pulau Sentosa. Jika ingin ke Universal Studio atau Casino bisa turun di Waterfront Station, mau nonton pertunjukan Wings of Fire (d/h Songs of The Sea) turun di Beach Station. Satu lagi adalah Siloso Station. Anda tidak akan dikenakan biaya untuk menggunakan moda transportasi di dalam Pulau Sentosa seperti tram, bus, dan Sentosa Express (antar stasiun pulau), kecuali kembali ke Sentosa Station, anda akan dikenakan kembali SGD 4. Kereta ini beroperasi mulai pukul 10.00 sampai 23.00.",The Sentosa Express,tripadvisor
2014-10,rizal h,"dengan 4 dolar cukup murah untuk menggunakan fasilitas monorail menuju sentosa island area,
untuk mendapatkan souvenir menarik dari miniatur sentosa express ada di toko souvenir pintu keluar.",The Sentosa Express,tripadvisor
2015-01,geriputri,wuzz.... RWS dicapai dalam waktu tidak sampai 5 menit. waktu tunggunya tidak lama. biaya agak sedikit mahal tapi bisa digunakan berulang kali ;p,The Sentosa Express,tripadvisor
2014-11,albani.arief,"Untuk bisa sampai ke Universal Studio, pengunjung dapat menggunakan Sentosa Express ini selain berjalan kaki melalui Broad Walk. Tiket seharga SGD4 dan bisa mengelilingi 3 tujuan yang ada di Pulau Sentosa. Untuk yang ingin ke USS turun di Stasiun Waterfront.",The Sentosa Express,tripadvisor
2014-11,JengRahayu,"Kagum kami melihat MRT ataupun sentosa Express yang dimiliki oleh negara ini (Singapore). keretanya cepat,,mudah, murah, bersih dan bebas dari copet,,hahahhaa. kalau mau cepat sampe di Universal Studio Singapore naik MRT turun stasiun HarbourFront dan masuk VivoCity Mall lantai 3, disana nanti kita bisa naek sentosa express seperti kita naek MRT biasanya, tinggal mentap kartu Ezlink sudah deh kita bersiap untuk menunggu sentosa express. kalau yang mau jalan ke sentosa juga bisa tapi panjang bget loh perjalanannya, kalau naik sentosa ekspress gak terlalu capek dan cepat sehingga kita siap jalan kakinya di dalam Universal Studio Singapore. tiketnya sekitar SGD4 sudah PP dari Vivo City ke Sentosa dan Sentosa ke VivoCity,,murah kan??hehehe.
Selamat mencoba.",The Sentosa Express,tripadvisor
2014-10,Deddi_Dermawan,"Moda transportasi ini yang saya pilih untuk mengunjungi Resorts World Sentosa, naik dari Vivo City lantai 3, tiketnya cukup SGD 4 sudah bisa bolak balik, tidak sampai 10 menit sudah sampai.",The Sentosa Express,tripadvisor
2014-10,eee_RIK_aaa8,"Jika mengunjungi Singapore melalui Batam menggunakan Ferry, Sentosa Express merupakan pilihan terbaik. Turun di Harbour Front, menyebrang ke mall ViVO City, naik ke lantai 3 pengunjung sudah dapat menemukan ticket station Sentosa Express.
Hanya dengan membayar 4 SGD, pengunjung sudah mendapatkan entrence fee menunu Sentosa Island dan unlimited ride menggunakan Sentosa Express selama satu hari penuh. Sentosa express ini juga terintegrasi dengan berbagai moda transportasi di dalam Sentosa island, termasuk bus dan tram shuttle, yang dapat mengantar pengunjung ke berbagai atraksi menarik di Sentosa Island.",The Sentosa Express,tripadvisor
2014-02,DuniaNana,Saya memilih Sentosa Express untuk ke Sentosa karena praktis dan cepat. Tak sampai 10 menit kami sudah masuk ke Sentosa.,The Sentosa Express,tripadvisor
2014-08,Randiran,"Hanya ada 3 Stasiun yang dilalui oleh Monorail ini, Stasiun Water Front untuk Menuju Universal Studio, Stasiun Imbiah untuk melihat Patung Merlion terbesar di Singapur dan Stasiun Beach untuk menuju Palawan Beach atau Siloso Beach. Oleh karena itu kita tidak akan terlalu lama menunggu kedatangan Monorail ini dan Gerbongnya sangat nyaman",The Sentosa Express,tripadvisor
2014-04,Wiryawan,"Sangat menikmati perjalanan menuju Beach Station dari Vivo City. Lancar, rapi dan sangat nyaman. Bisa menggunakan kartu MRT dari EZLink tanpa mengeluarkan uang tunai.",The Sentosa Express,tripadvisor
2013-06,kiddywalk,"Sangat memudahkan kalau kita ingin mengunjungi beberapa tempat wisata dan belanja utama di kawasan Sentosa ini karena kereta ini menghubungkan Universal Studios, Sentosa Island dan Vivo city mal secara rutin. Untuk kemudahan gunakan kartu ez link yg digunakan utk tiket MRT dan Bis sehingga tidak perlu repot membeli tiket lagi.",The Sentosa Express,tripadvisor
2013-05,retneebo0,dari vivo city menuju resort sentosa pasti menggunakan monorail express ini... Suka sama kecepatannya plus warna warninya monorail express ini... Kadang kalo lg musim liburan pasti rame banget tp gak sampe berdesak-desakan siy... Pemandangannya indah2 menuju ke sentosa island... Mantaaabbss,The Sentosa Express,tripadvisor
2013-09,Khairuna,Nyaman naik Sentosa Express.. Bisa sambil melihat pemandangan dari dan ke Pulau Sentosa. Bisa mampir ke stasiun yang ada di Pulau Sentosa. Karena kita hanya membayar 1 kali untuk perjalanan pulang pergi.,The Sentosa Express,tripadvisor
2013-09,l0vely99,"anda bisa membayar mengunakan ez link , sayang saya terlambat mengetahuinya setelah membeli ticket seharga u$d 4.tapi hanya cukup membayar 1 kali untuk berkeliling kemana mana diarea pulau sentosa. kereta listrik ini sangat bersih dan mempunyai 4 terminal yg menghubungkan pulau sentosa 1 sama lain dan berakhir divivo city yg terletak dilantai 4 sebuah mall besar disingapore.keretanya sangat bersih , cepat , efisien , nyaman dan tidak berisik , singapore memang sangat memperhatikan kenyamanan para turis yg berkunjung ke objek wisata",The Sentosa Express,tripadvisor
