DELIMITER SEPARATION,web-scraper-order,web-scraper-start-url,user,date,rating,review
40,1650524515-40,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,johany s.,25-Dec-21,5.1,"Kebersihan bisa lebih baik, kamar sudah tua."
41,1650524515-41,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,SU XIUBIN,21-Dec-21,8.4,"Kami tiba jauh lebih awal dengan tujuan untuk menurunkan barang bawaan di lobi dan keluar untuk beberapa kegiatan sebelum waktu check-in resmi. Sangat mengejutkan kami, kamar kami sudah siap untuk check-in. Namun, resepsionis tidak memiliki pengetahuan untuk berkeliling Sentosa, dan menyesatkan informasinya ke stasiun Imbiah. Kami akhirnya ""tersesat"" dan akhirnya menemukan bahwa kami sebenarnya dapat menumpang bus Sentosa di sekitar pulau daripada berjalan terlalu banyak yang tidak perlu. Staf rumah tangga juga memasuki kamar kami untuk membersihkan dan mengisi ulang meskipun kami tidak memintanya. Staf mereka perlu lebih terlatih untuk meningkatkan efisiensi mereka untuk layanan pelanggan yang lebih baik dalam memenuhi kebutuhan pelanggan. Layanan buggy mereka hanya sebatas berkeliling resor. Mungkin pihak resor dapat menawarkan layanan kereta ke stasiun Imbiah terdekat. TV kabel mereka memiliki saluran terbatas dan beberapa saluran bahkan tidak memiliki audio. Untuk harga yang harus dibayar, orang akan mengharapkan layanan dan fasilitas yang lebih baik."
42,1650524515-42,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,harvin k.,13-Dec-21,5.1,"Itu adalah salah satu hotel terburuk yang pernah saya tinggali. Tidak akan pernah kembali lagi. Kamar tidak siap sampai 3 plus dan di atasnya meminta untuk memperpanjang waktu check out 30 menit juga merupakan masalah. Ak untuk air ekstra, atau kopi sachet atau teh sachet tidak pernah datang sama sekali. Kolam renangnya kotor dan batunya juga pecah :(Kamarnya sudah tua dan wastafel toiletnya tersumbat dan tidak bisa berbuat banyak: (."
43,1650524515-43,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Irene J. M.,4-Dec-21,6.4,"Kelebihan: 1. Lokasi suasana tenang yang bagus. 2. Kamar cukup bersih. 3. Lokasi bagus di Sentosa (dekat Siloso dan RWS) dapat diakses dengan shuttle bus. Kontra 1. Resepsionis dan housekeeping sepertinya kekurangan tenaga. Lama menunggu panggilan. (Rumah tangga datang untuk menjelaskan penggunaan AC hanya setelah 30 menit dari panggilan) 2. Jalan menuju tempat parkir tidak terang dan gelap pada malam hari. 3. Kasur Double Bed keras dan selimut tipis. Dan tempat tidur ganda sebenarnya adalah 2 tempat tidur yang disatukan, bukan tempat tidur ukuran king X1! 4. Keran shower tidak dapat dimatikan sepenuhnya setelah penggunaan menetes selama 10 menit setelahnya. menjengkelkan. 5. Sistem AC tidak ramah pengguna. Perlu men-tweak suhu naik dan turun dan menunggu indikator suhu menyusul. Tidak diberitahu tentang metode ini sampai housekeeping datang untuk menjelaskan. 6. Check-in lebih lambat dari yang diharapkan. Kami tiba satu jam setelah waktu check-in jam 3 sore dan terkejut diberitahu bahwa kamar hanya tersedia satu jam kemudian! Kami baru check in jam 5 sore. Dan tidak ada tawaran niat baik untuk kehilangan waktu kita. Mengecewakan. Secara keseluruhan tidak puas menginap dengan harga ini dan saya rasa penawaran yang lebih baik tersedia di hotel lain. Semoga masukan di atas mengarah pada perbaikan untuk Amara Sanctuary."
44,1650524515-44,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Tuan N. H. G.,28-Nov-21,6.2,"Resor ini terlalu mahal saya percaya, tidak terawat dengan baik. Toiletnya sudah tua. Tidak ada sisir yang disediakan. Kursi kulit mulai mengelupas, meja kayu ada keripik. Jalan menuju kamar saya jauh karena lift hanya ada di satu sisi. Lift tidak berfungsi sekali. Plafon mulai retak di sana-sini. Kolam renang sudah tua dan agak kotor juga. Beberapa poin bagus adalah area sekitarnya yang tenang, pemandangan kamar yang bagus dengan burung merak di luar, kemungkinan check-in lebih awal jika Anda beruntung."
45,1650524515-45,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Kaiweii B.,25-Nov-21,5.1,"Memesan untuk pemandangan dan balkon. Pahami bahwa tidak semua kamar dapat memiliki pemandangan yang sama, tetapi harap perhatikan juga bahwa tidak semua kamar juga dilengkapi dengan balkon. Terkejut menyadari hal ini saat check-in. Juga, mencoba menelepon petugas beberapa kali dan tidak ada yang mengangkat telepon. Anda hanya perlu pergi ke lobi untuk setiap hal yang Anda butuhkan. Saya hampir tidak check-in selama satu jam saja."
46,1650524515-46,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Wilson F.,13-Nov-21,6.2,"Sprei ada noda, sepertinya tidak berubah. Kamar mandi mendapat jamur."
47,1650524515-47,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Jingting,9-Nov-21,9.1,"Saya suka tempat tidur besar mereka! Anda bisa meletakkan 3 bantal berdampingan, sebesar itu. Check-in mudah, kami mencapai sekitar jam 1 siang dan diberi kamar. Juga diperbolehkan check out lebih lambat pada jam 1 siang. Tempat bersih! Kolam renang di lantai 4 kecil tapi pemandangannya cukup bagus! Lihat juga burung merak di hotel! Anda dapat berjalan ke kolam lain juga, ada 2 total. Parkir gratis, akses masuk dan keluar tak terbatas, karena Anda hanya perlu meletakkan kertas untuk menyatakan bahwa Anda adalah tamu hotel, tidak ada gantry. Pengiriman Macdonald juga mengantarkan ke hotel ini di Sentosa! Secara keseluruhan, saya senang saya menginap!"
48,1650524515-48,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Poh M. S. M.,3-Nov-21,6,"Check-in kira-kira jam 3 sore, tapi kami baru bisa check-in sekitar jam 16:45, yang membuang waktu hampir 1,5 jam karena kamar belum siap. Benar-benar kekurangan tenaga. Hargai resepsionis yang memberi kami kamar bagus. Penerimaan ramah, hanya terlalu banyak waktu tunggu dan ruang tunggu yang tidak layak. Ini adalah ruang pertemuan yang sangat berdebu yang bahkan tidak berani saya duduki di sofa. Kami memiliki kamar yang layak, tempat tidur dan semuanya bersih dan nyaman. Hari berikutnya kami sarapan di jendela. Kami pergi pada pagi hari jam 8 pagi, kami adalah satu-satunya kelompok di sana tetapi makanan dan kopi butuh waktu lama untuk disajikan. Pelayannya baik, tetapi Anda dapat mendengar koki bersikap kasar kepada pelayan, bukan pengalaman yang menyenangkan. Saya tidak berpikir saya akan datang lagi karena sebagian besar waktu sebenarnya dihabiskan untuk menunggu kamar / makanan untuk staycation singkat 2D1N kami."
49,1650524515-49,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,min,2-Nov-21,9.1,"Memiliki pengalaman menginap yang baik, tempat yang bagus dengan potensi tetapi sayangnya sangat kekurangan staf - semuanya butuh waktu lama untuk tiba (makanan / perlengkapan mandi dll)."
50,1650524515-50,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,YEO J. R. J.,24-Oct-21,5.9,"Kamar kami tidak siap untuk check-in pada jam 3 sore, seperti yang seharusnya. Sementara kami diberikan voucher minuman selamat datang dan diminta untuk menunggu di restoran, tidak ada perkiraan berapa lama kami harus menunggu. Sekitar jam 4.15 sore, saya memeriksa dengan staf tentang perkiraan waktu tunggu dan diberi tahu bahwa kamar akan siap paling lambat jam 5 sore. Namun tidak ada pembaruan lebih lanjut saat itu dan setelah penyelidikan lebih lanjut, ruangan itu masih belum siap dan kami harus menunggu tambahan 15 menit setelah saya menyatakan ketidaksenangan saya. Itu adalah pengalaman yang sangat buruk dan melemahkan semangat kami untuk akhir pekan dengan penantian dan kurangnya pembaruan. Sementara staf memperpanjang waktu check out kami, itu tidak terlalu membantu karena kami punya rencana keesokan harinya. Selain itu, hal ini kemungkinan akan mengakibatkan bola salju dan waktu tunggu yang sama akan berlaku untuk tamu berikutnya."
51,1650524515-51,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Lim D. H.,20-Oct-21,5.8,"Kamar hotel rata-rata dan benar-benar tidak seperti ulasan yang dilihat. Fasilitas kamar di bawah standar, hotel tidak dapat menyediakan kabel HDMI yang banyak hotel lakukan. Kulkas tidak dingin dan selimut yang diberikan tidak ditutupi dengan baik dengan seprai dan kami bisa melihat beberapa noda dan kotoran di selimut."
52,1650524515-52,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Lim W. K.,16-Oct-21,6,"Saya mengerti bahwa akomodasi di sentosa akan mahal. Itu baik-baik saja menginap di kamar 409 tetapi ada area yang dapat ditingkatkan. Poin bagus: 1. Minibar dengan makanan ringan dan minuman ringan/jus gratis. 2. Kolam renang langit memiliki pemandangan yang luar biasa. 3. Staf yang sangat ramah. Dapat ditingkatkan: 1. Pintu dibanting menutup dengan sangat keras. Sangat mengganggu bayi. 2. Perabotan terlihat kuno (pertukangan kayu, colokan, jok kursi kantor compang-camping) 3. Bak mandi butuh waktu lama untuk dikeringkan. Dudukan untuk kepala pancuran rusak. 4. Skypool - area shower memiliki ganggang di lantai. Panel atap yang rusak. Area tempat sampah penuh dengan kaleng/botol dari hari sebelumnya."
53,1650524515-53,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Seow J. X.,11-Oct-21,9.4,Memiliki masa menginap yang nyaman dan harga yang dibayarkan untuk kamar deluxe sangat bernilai uang. Akan kembali lagi!
54,1650524515-54,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Fhh F.,5-Oct-21,8.4,"Itu benar-benar tinggal yang sangat menyenangkan. Awalnya agak ragu untuk melanjutkan menginap setelah membaca ulasan online terutama selama periode covid ini. Namun, memutuskan untuk mencobanya. Menunggu sekitar 30 menit untuk check-in yang tidak terlalu buruk. Kamar deluxe ternyata sangat luas dan bahkan memiliki tempat tidur single selain tempat tidur ukuran king. LO sangat senang memiliki tempat tidur sendiri. Kebersihan bijaksana tidak apa-apa tidak sempurna karena ini adalah hotel yang cukup tua. Senang bahwa saya melanjutkan dengan tinggal."
55,1650524515-55,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Mel T.,1-Oct-21,10,"Pengalaman menginap yang luar biasa, tidak bisa mengeluh. Menunggu kamar (sekitar 45 menit) dapat dimengerti, tapi saya rasa itu sepadan, karena itu datang dengan pemandangan, menghadap ke laut."
57,1650524515-57,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Sim S. Z.,1-Oct-21,9.4,Kami menikmati liburan yang damai dengan layanan yang tepat waktu dan penuh perhatian.
58,1650524515-58,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,CHNG C. Y.,28-Sep-21,5.9,Kamar kurang bersih padahal check in jam 3 sore. Cukup beruntung masih ada staf penjaga rumah di sekitar maka minta mereka untuk menyedot debu.
59,1650524515-59,https://www.traveloka.com/id-id/hotel/singapore/amara-sanctuary-resort-sentosa-89722?spec=22-04-2022.23-04-2022.1.1.HOTEL.89722.Amara%20Sanctuary%20Resort%20Sentosa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0dM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxCpmHETtBAfpFGuH059I3W6IvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,NURQISTINA B. I.,26-Sep-21,9.7,"Kamar bersih, pemandangan sangat indah, minuman gratis di minibar, tempat tidur nyaman! Pengalaman menginap yang sangat menyenangkan di Amara Sanctuary!"
