web-scraper-order,web-scraper-start-url,user,date,rating,review
1650536731-827,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Lim K.,25-Jul-21,8.8,Staycation yang indah dan santai bersama keluarga dan teman. Kamarnya besar dan kamar mandinya sangat menakjubkan!
1650536731-828,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Galvin,24-Jul-21,9.4,Pemandangan dan layanan yang fantastis.
1650536731-829,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Joshua,22-Jul-21,6,Akomodasi yang baik tetapi pemanas di toilet tidak bekerja dengan baik. Ini akan menjadi panas dan dingin secara tiba-tiba.
1650536731-830,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Lim K.,18-Jul-21,8.8,Staycation yang indah dan santai bersama keluarga.
1650536731-831,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Lim K.,18-Jul-21,8.8,Staycation yang indah dan santai bersama keluarga. Sangat dianjurkan!
1650536731-832,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Richard S. H. Y.,18-Jul-21,6.4,Ada pro dan kontra. Pro: Pemandangan marina yang bagus dari kamar! Penyimpanan dingin & 7-11 hanya 2 menit berjalan kaki. Banyak restoran @ hanya 5 menit berjalan kaki. Bak mandi besar dengan TV! Parkir gratis @ member carpark untuk tamu hotel. Kontra: AC terlalu berisik. Suara motor yang berjalan dengan nada tinggi dan nada rendah membuat Anda tidak bisa tidur nyenyak. Ada beberapa kelompok anak muda yang berbeda di kamar yang berbeda yang sangat bising sampai larut malam. Benar-benar tidak berhasil tidur nyenyak.
1650536731-833,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Irene C.,4-Jul-21,9.7,"Terima kasih kepada One15 Marina. Kami memiliki pengalaman menginap yang luar biasa. Sarapan bisa lebih baik. Oh ya. Kulkas kamar kami tidak berfungsi. Selain ini, semuanya keren."
1650536731-834,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Lia,29-Jun-21,4.8,"Kamar usang dengan lantai retak. Soket listrik di mana-mana dalam jangkauan anak-anak tanpa penutup. Noda pada mangkuk toilet. Tidak bisa mendapatkan pengaturan yang nyaman untuk AC. Pada 26 derajat dengan pengaturan kipas rendah juga sangat dingin, kami mematikannya selama menginap. Bantal keras membuat leher saya sakit setelah bangun tidur. Tempat tidur sofa juga sangat keras dan tidak mungkin untuk tidur dengan nyaman. Bus antar-jemput gratis ke MRT hbf tetapi tidak ditemukan di mana titik penjemputannya. Akhirnya naik bus sentosa. Informasi salah yang diberikan oleh meja depan mengatakan harus membayar $2 tetapi sebenarnya gratis saat saya menginap. Pusat rekreasi tidak membantu. Setelah berenang kami harus mengembalikan handuk dan tidak diperbolehkan membawa ke kamar. Akhirnya anak-anak saya menggigil dalam perjalanan ke kamar dengan AC yang kuat di dalam lift. Staf tidak ramah di restoran. Sarapan harus pesan sehari sebelumnya tapi yang kami pesan tidak semuanya disajikan."
1650536731-835,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Abdul S. B. A. R.,24-Jun-21,9.7,"Liburan yang menyenangkan dan menghabiskan waktu bersama orang yang Anda cintai! Dengan pemandangan yang indah, fasilitas terpelihara dengan baik dan staf sangat ramah. Sangat puas dengan akomodasi!"
1650536731-836,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Wanaisa F.,14-Jun-21,8.5,"Tenang, bagus Kamar luas, bersih."
1650536731-837,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Alfred C. K. L.,13-Jun-21,9.7,"Pengalaman menginap yang luar biasa, cocok untuk staycation. Sarapan dine-in enak!"
1650536731-838,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Linda L.,31-May-21,9.4,"tinggal yang menyenangkan untuk bersantai. Pemandangan indah, ukuran kamar dapat diterima."
1650536731-839,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Chua W. Z.,28-May-21,6.3,"Staf yang baik dan membantu, tetapi secara keseluruhan, resor hotel, kamar, kurang karakter, tampaknya tidak ramah sama sekali. Sarapan disajikan cukup buruk, sosis hambar, prata dingin, dll. Anugrah hanya adalah bak mandi matahari di bawah atap kaca. Tidak akan pernah kembali."
1650536731-840,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Cheng Y. L.,23-May-21,8.5,"Suka lokasinya karena cukup eksklusif. Layanan hebat, membuat seluruh proses check-in dan check-out sangat lancar dan mulus. Jika Anda mengemudi, ingatlah untuk menyerahkan ke tempat parkir anggota. Parkir gratis untuk para tamu!"
1650536731-841,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Syahren S.,20-May-21,6.5,"Tidak ada alat cukur .. tidak ada earbud .. permintaan untuk tempat tidur ukuran queen tetapi mendapatkan 2 tempat tidur single menggabungkan .. saat hujan, pergi ke balkon .. saluran tv terbatas .."
1650536731-842,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,N Lydia,13-May-21,5.9,"Akomodasi tidak memenuhi harapan. Kamar kotor (pikirkan noda di lantai), remote tv kami tidak berfungsi dan harus diganti. Pada hari kedua, plafon toilet mulai bocor dari garis retak, dan tombol pengering rambut juga rusak. Kamar-kamar yang berdekatan pada dasarnya tidak memiliki ruang antara satu sama lain dan peredaman suara tidak bagus, jadi kami (hanya 2 dari kami) dikeluhkan oleh tetangga tentang tingkat kebisingan kami. Memang, saya dan teman saya terlalu bersemangat pada beberapa hal, tetapi saya dapat mendengar percakapan di ruangan samping ketika itu berlangsung dengan volume normal. Pilihan sarapan terbatas tetapi rasa bijaksana oke. Kopinya buruk. Saat check-in, kami tidak diberitahu bahwa kami harus mengenakan kemeja dan alas kaki yang pantas untuk makan di bistro sarapan, padahal kami diberi pengarahan tentang waktu sarapan, lokasi dan juga diminta untuk memilih slot waktu kami. Jadi ketika kami turun dengan pakaian renang dengan jubah mandi, kami ditolak masuk (dengan cara yang tidak sopan saya bisa menambahkan) dan harus kembali untuk berganti pakaian. Ada tanda di bistro yang menyatakan persyaratan pakaian, tetapi saya yakin hal ini dapat dijelaskan kepada kami selama check-in untuk menyelamatkan kami (dan siapa pun) dari kerumitan harus kembali untuk berganti pakaian karena kami tidak akan mengetahui hal ini. aturan sebelum melihat tandanya? Ketika kami kembali ke bistro dengan pakaian yang pantas, kami diminta untuk mengukur suhu tubuh kami, tetapi ini harus dilakukan di pintu masuk clubhouse (seolah-olah kami baru saja memasuki clubhouse lagi dan belum berada di dalam), bukan di bistro. Ya, pintu masuknya dekat dengan bistro, tetapi saya tidak mengerti logistik di balik ini? Apakah benar-benar sulit untuk memiliki pemeriksa suhu lain di bistro? Ketika saya bertanya tentang arcade in-house saat check-in, saya diberitahu bahwa itu untuk anak-anak. Namun, di konter rekreasi, staf wanita menyambut kami untuk menggunakan arcade (dan kami melakukannya). Itu adalah Timezone mini dan bukan arcade yang ditargetkan khusus untuk anak-anak, jadi saya bingung dengan pernyataan diskriminatif yang dibuat oleh staf check-in. Fasilitas juga bisa ditingkatkan. Televisi di kamar tidak memiliki fungsi mirroring dan kami dapat meminjam kabel HDMI, tetapi tidak ada adaptor sehingga tidak dapat terhubung ke ponsel kami. Tidak ada pembuka botol / pembuka botol yang tersedia atas permintaan juga. Layanan secara umum biasa-biasa saja, kecuali untuk beberapa, seperti staf wanita di bistro sarapan, wanita di meja rekreasi dan staf stasiun pemeriksaan suhu. Pada titik harganya, kami benar-benar kecewa dengan kunjungan kami dan anugrah keselamatan jelas merupakan getaran resor keseluruhan dari seluruh area desa sentosa cove."
1650536731-843,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Tan J. X. J.,8-May-21,9.6,"Layanan hebat, kamar bagus, lokasi bagus. Benar-benar senang saya menginap!"
1650536731-844,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Ms Glutton,3-May-21,9.1,"Sempurna untuk staycation untuk pasangan. Apakah ulang tahun saya tinggal di sana. Hotel ini dekat dengan Marina, pemandangan yang bagus dan jauh dari kota yang ramai. Kamarnya bersih dan luas. Hotel dengan tulus ingin meningkatkan gratis kamar ke suite untuk kunjungan ulang tahun saya. Terima kasih."
1650536731-845,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Patricia L.,29-Apr-21,5.6,"Fasilitas hotel sangat bagus, namun hanya beberapa hal yang tidak menyenangkan dengan manajemen hotel. Carpark member hanya dapat mendaftarkan 1 kendaraan yang saya tidak mengerti, mengapa saya tidak bisa menambahkan 2 kendaraan pada hari kerja staycation, bagaimana jika kedua belah pihak memiliki keadaan darurat untuk menggunakan mobil tersebut? Kedua, sarapan sampai 10: 30 / 11am namun itu adalah kesalahan saya untuk ketiduran untuk pemesanan 10 pagi tetapi mereka tidak mengizinkan saya untuk makan yang saya membayar kamar & sarapan untuk apa-apa selain pemborosan. Pasti akan berpikir dua kali sebelum kembali ke hotel ini. Hotel lain sedikit lebih baik (hanya mengatakan)"
1650536731-846,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Pearlyn,26-Apr-21,9.1,kamar hotel bersih meskipun tidak kedap suara.
1650536731-847,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Gurpreet S.,26-Apr-21,9.7,Saya dan mitra saya bersenang-senang! Kamar bersih dan dilengkapi dengan baik. Stafnya sopan dan sangat membantu! Luar biasa 10/10
1650536731-848,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Pris T.,19-Apr-21,6.3,"Kami menikmati tinggal secara keseluruhan tetapi cukup kecewa kami diberi kamar yang menghadap ke area drop off / carpark. Ini adalah pertama kalinya kami menginap di teluk Sentosa, oleh karena itu tidak yakin kamar mana yang harus dipesan. Akan menghargai kamar yang lebih pribadi dengan pemandangan indah karena kami ingin memiliki masa inap yang santai sebagai pengantin baru. Kami memang menelepon sebelumnya untuk melihat apakah kami dapat meningkatkan kamar kami ke yang lebih baik tetapi sayangnya mereka penuh."
1650536731-849,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Ken R. X.,15-Apr-21,9.7,"Kamar luar biasa, sarapan sangat baik. Tidak ramai seperti hotel di kota. Pintu gerbang yang bagus dari keramaian."
1650536731-850,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Michelle L.,15-Apr-21,9.4,"senang tinggal di sini! mereka meningkatkan kami ke suite dan memberi kami truffle cokelat dan minibar memiliki chip gratis! Fasilitasnya juga bagus: kolam renang memiliki bagian jacuzzi, gym bersih dengan berbagai mesin yang bagus, bus antar-jemput yang sering ke Vivo dan area pantai dengan pemandangan marina yang sangat bagus juga. pelayanannya juga bagus. ingin merekomendasikan"
1650536731-851,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Joana A.,12-Apr-21,8.8,staf yang luar biasa dan pengalaman menginap yang nyaman !!!
1650536731-852,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Lai S. H.,10-Apr-21,9.1,"Menginap semalam di One 15 - Minggu sampai Senin. Apa yang kami suka: Membayar sedikit ekstra untuk tampilan dermaga. Indah & damai memiliki pemandangan balkon dermaga. Kamarnya tidak besar, tapi cukup dengan bak mandi (TV di samping bak mandi) dan kami dapat menyesuaikan tirai melalui layar sentuh di samping tempat tidur. Ada kolam renang, gym, dan ruang arcade (yang kami tidak punya waktu untuk itu). Kami ingin berterima kasih kepada Jane dan Aileen atas keramahan mereka yang luar biasa. Sepertinya tim staf kecil. Jane dan Aileen sangat membantu dan ramah. Satu pak coklat lezat dikirimkan kepada kami sebagai hadiah ulang tahun. Itu adalah sentuhan pribadi yang bagus (vs hanya meninggalkan ruangan). Kami juga menghargai bahwa jubah mandi memiliki ukuran ""wanita"". Yang tidak kami sukai: Kami tidak menambahkan sarapan hotel karena kami ingin makan di restoran di sepanjang tepi dermaga. Ada berbagai macam masakan. Sayang sekali kebanyakan dari mereka buka dari 11 am / makan siang dan makan malam saja. Akhirnya mengambil makanan ringan dari 24 jam 7 sebelas berjalan kaki singkat. * Saya sarankan menambahkan sarapan hotel * * 5 menit berjalan kaki ke halte bus di mana bus sentosa antar-jemput ke pantai dan atraksi. Sekali setiap 15 menit * Hari berikutnya (Senin) di Sentosa adalah meh besar karena sebagian besar atraksi tidak dibuka / tidak dapat ditukar dengan token yang kami beli Secara keseluruhan, masa inap yang sangat menyenangkan! Terima kasih kepada tim di One 15."
1650536731-853,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Normisah B. M. S.,6-Apr-21,8.4,Sangat dianjurkan. Kamar luas dengan pemandangan marina yang indah. Staf (Delia) sangat ramah untuk membantu ketika saya meninggalkan cincin saya setelah check-out.
1650536731-854,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Terence T.,29-Mar-21,5.5,Berisik karena tidak ada kedap suara kamar dari kebisingan koridor. Bangun beberapa kali di malam hari.
1650536731-855,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Ashley K.,9-Mar-21,8.8,Balasan yang sangat responsif dari para staf. Staf yang sopan juga. Mereka bahkan melakukan panggilan tindak lanjut setelah tidur untuk memastikan masa inap kami nyaman. Upgrade gratis untuk kamar orang tua saya. Tidak keberatan datang lagi. (:
1650536731-856,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Athavan A.,22-Feb-21,6.9,Pemanas tidak berfungsi tetapi layanan pelanggan sangat baik.
1650536731-857,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Yeo S. S.,10-Feb-21,8.8,"Ini adalah masa menginap yang sangat kekinian di sini, pemandangan indah dan suasana santai. Akan kembali lagi"
1650536731-858,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Tjoa M. T.,9-Feb-21,5.7,"Suami saya & saya memesan bulan madu kami di sini pada Oktober lalu, meskipun layanan pelanggan yang ditampilkan tidak patut dicontoh tetapi kami menyukai pemandangan balkon & bak mandi cukup untuk kembali untuk tinggal lagi di awal Februari. Kami juga memesan 2 kamar lain untuk orang tua kami juga. Sayangnya, setelah checkout, kami diberi tahu bahwa karena staf hotel menemukan bukti merokok di kamar orang tua saya, mereka harus mendenda kami $ 200. Staf hotel bersikeras bahwa ini disebutkan kepada orang tua saya yang sudah tua pada saat check-in tetapi mereka tampaknya tidak menyadarinya karena mereka tidak fasih berbahasa Inggris dan mereka tidak diberitahu tentang denda yang terlibat. Setelah check out dari salah satu15, kami pindah ke hotel lain juga di Sentosa dan kami dapat mengatakan bahwa layanan pelanggan yang diberikan oleh mereka sangat berbeda dengan yang diberikan kepada kami oleh satu hotel15. Jauh lebih baik bahwa kami memperpanjang satu malam lagi di hotel lain. Pengalaman di one15 meninggalkan rasa yang sangat tidak enak di mulut seseorang sehingga kami pikir kami tidak akan pernah kembali lagi."
1650536731-860,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Tirumal,8-Feb-21,8.5,Pengalaman pertama menginap di hotel Singapura dan bersenang-senang di Sentosa One15Marina Club dengan pemandangan tepi laut yang indah.
1650536731-861,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Norazean B. M. R.,1-Feb-21,9.7,"Layanan dan tempat mereka luar biasa. Setiap anggota staf sopan, baik dan sangat profesional dari pos jaga, Meja depan, Restoran."
1650536731-862,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Azzurra A.,30-Jan-21,9.4,Staycay terbaik yang pernah ada! Suasana menyenangkan dengan cuaca bagus. Kamarnya mewah dan luas. Tiket masuk pulau gratis hingga 31 Maret 2021!
1650536731-863,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Mohammad H. B. F. H.,24-Jan-21,8.5,"Proses check in di meja depan lancar dan kamar sangat bersih dan luas. Namun, ketika kami masuk kembali ke tempat parkir anggota kami diminta untuk memberikan ID Anggota setelah menyebutkan bahwa kami menginap di salah satu kamar. Juga, memiliki bidet di toilet akan sangat bagus."
1650536731-864,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Alfred K. S.,6-Jan-20,9.4,"Layanan sangat baik. Ini menawarkan sisi berbeda dari SG yang mungkin tidak banyak orang tahu. Bak mandi dilengkapi dengan TV. Anda benar-benar dapat menghabiskan waktu di kamar sepanjang hari. Di sisi lain, lokasi ini tidak mudah dijangkau. Akan lebih baik jika Anda bisa membawa makanan untuk diri sendiri. Tidak ada makanan murah di dekatnya kecuali makanan dari Cold Storage"
1650536731-865,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Herry K.,29-Jun-18,9.7,"Tempat yang bagus, makanan yang baik, suasana yang menyenangkan."
1650536731-866,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Vindy p. l.,9-Jan-18,10,"Kamar yang luas, pelayanan yang baik, semuanya bagus"
1650536731-867,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Carl L.,8-Oct-21,8.5,"The stay was good! Feels like we were at overseas. The staff were accomodating. We picked the marine view with the balcony overlooking the yachts. The room is spacious for 2 people and the view from the room was what made it worth. Personally, I had a short sleep but instead of waking up tired, the morning sun glistening upon the sea water made me alert and energised. However, the room lacks soundproofing and the balcony is not really private. The balcony are divided by thin walls. Which means you can hear the conversation of people next to your room and vice versa. (Didn't really affect our stay) side note: The TV has no netflix and it is difficult to screen mirror with a phone. I suggest bringing a laptop with the right cable and connect it to the TV."
1650536731-868,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Othman B. M.,26-Aug-21,9.7,"Lovely place, fantastic for honeymooners, top-up a bit more and choose marina view room, cold storage, 7-11 nearby, shuttle around the island is free too."
1650536731-869,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Regina C.,25-Aug-21,6.7,"I booked the Marina view with breakfast for one night. Upon entering the room, it was clean and cozy. However, I found the shower extremely inconvenient as we had to climb in and out of the tub to get to the shower. This is very risky for the elderly and for myself as a petite person, found it a bit cumbersome and somewhat slippery as well. Have reported this to the management and they're actively revamping the rooms to change the shower. Hence, there is ongoing drilling (which can be an annoyance at times). I was told that if you're traveling with the elderly, it's advisable to book the hill view rooms instead as they have the regular shower. All Marina rooms have this weird shower in tub situation. There is notable in the room to dine in except for the long table that the TV is one. If you intend to dine in, your best bet would be the tiny table by the balcony or on the bed. If not it can be quite an uncomfortable eating and facing the wall. Breakfast was average, it looked better than it tasted. The pastries were served cold, unfortunately. The waffles were cold as well, hence it wasn't that appetizing. The best part of the room is probably the fantastic view of the fancy yachts and homes I can never afford."
1650536731-870,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Cicilia Y.,16-Aug-21,9.4,"Hotel room is clean. Staff is very attentive and helpful. The only issue with the room is that its not sound proof at all, meaning it can get very noisy from the people chit-chatting by the road (from balcony), the staff pushing trolley back&forth, or kids playing outside the room. We also ordered some food from room service (both Western and Chinese restaurant). Food is just OK, acceptable but not great. Would recommend more to try the restaurant around the quayside isle."
1650536731-871,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Chew H. T. L.,11-Jul-21,8.5,Wonderfully located next to the seafront.
1650536731-872,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Weigiento T.,1-Jul-21,4.8,Outdated room. Boring arcade game. My kids who love to play time zone only spend 5 mins inside their arcade time zone and decided to go although we still have remaining token. Sharp edge in the swimming pool. Very dangerous for children. Hill view is actually street view. Not comfy bed. My kids love returning home rather than our staycation.
1650536731-873,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Chow X. H.,30-Jun-21,9.7,It's definitely a good place for a mini getaway
1650536731-874,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Ong L. T.,24-Jun-21,9.4,The stay is worthwhile never regard going. Room is big spacious nice and have great view.
1650536731-875,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,James C. B. L.,9-Jun-21,9.4,"The accommodation is great. While not directly connected to siloso or the more populated part of sentosa, it has a connecting bus right outside the hotel. The room itself is clean, spacious albeit a bit dim. Hotel staffs are friendly and accommodative. Will definitely come back again once the more stringent restrictions are lifted 😊"
1650536731-876,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Cheong J.,6-Jun-21,9.4,"Staff were really nice, friendly and helpful. The room was huge and came with a spacious tub. We got the high tea deal, which was pretty good, and it was lovely to enjoy our afternoon coffee on the balcony with view. Breakfast was also very generous. It was a really comfortable stay. We loved it and will definitely be back!"
1650536731-877,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Vera G.,24-May-21,9,"Our 3rd time staying here shows how we love this place so much! Very serene and quiet, it's our favourite hotel. However this time it was disappointing. Blacked out curtains were not functioning (one side could not close/open), maintenance guy had to come and fix it. But at least we didn't have to wait, they were quite fast but it wasn't a nice experience. Ordered room service for dinner, was told to leave the food tray outside our room once we're done but nobody collected it overnight. Around 7 am, we were abruptly woken up by birds ravaging the leftovers on the plate. It was crazy. Had to call front desk to get it."
1650536731-881,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Cindy C.,23-May-21,10,"Although trip was during enhanced alert period, had an enjoyable time at the hotel still. Loved the sea view scenery, had pleasant service (steffie at the reception helped us with our various requests) and enjoyed the food tremendously (try Singapore laksa with Maine lobster) with latitude bistro. Hope to come back again!"
1650536731-882,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,Fiona A.,23-May-21,6.8,"The overall review only has 2 choices Awesome or Unsatisfying which can be so misleading. I have choose Unsatisfying to let consumers be aware. Nothing wrong with the hotel. The place is nice and cosy with beautiful sea view, except that the heater is working intermittently. Sometimes is so hot the shower head is too hot to hold. sometimes the water is cold. When we first checked in, the rubbish bin was not cleared, as it was already late at night when I saw, I didn't bother to call Face towel were worn out, even though we hung our bath towels on rack as instructed to save the earth, they were replaced the next morning. Love the fact they don't use small bottles of shampoo, shower cream etc. Glass bottles of water were used instead of disposal ones. Breakfast can be better.. but the service team excellent service made up for it."
1650536731-883,https://www.traveloka.com/id-id/hotel/singapore/one15-marina-club-2000000231463?spec=22-04-2022.23-04-2022.1.1.HOTEL.2000000231463.ONE15%20Marina%20Club.2,PANG C. C.,17-May-21,6,Water pressure of basin was very weak. Aircon not working
