scraper,web-scraper-order,web-scraper-start-url,user,date,rating,review
331,1650876066-331,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Ang J. Y.,5-Dec-21,8.5,Pengalaman yang menyenangkan. Anak-anak menyukainya.
332,1650876066-332,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Lee C. Y.,4-Dec-21,6,Sangat mengecewakan bahwa check-in pada 1 Desember 2021 sangat buruk sampai kami menunggu sampai jam 5 sore yang membuat kami menunggu 2 jam ketika check-in jam 3 sore. Saya dan keluarga telah melakukan beberapa perencanaan yang seharusnya pergi untuk beberapa kunjungan Sentosa yang waktu telah menunda kami abs tidak mungkin untuk pergi. Semoga hal ini tidak terjadi lagi bagi orang lain yang datang untuk liburan yang seharusnya bahagia dan menghabiskan waktu maksimal bersama keluarga. Tidak datang ke sini untuk menunggu dan orang lebih suka membayar lebih untuk menikmati.
333,1650876066-333,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Mohamed K. B. A.,3-Dec-21,6.1,"Kamar tidak berbau harum dan fasilitas tidak terisi penuh. Jika tidak, itu adalah pengalaman menginap yang OKE tapi jelas tidak memenuhi harapan saya dibandingkan dengan saya menginap di hotel RWS lainnya. Namun, check-in tidak repot karena dilakukan secara digital. Dan housekeeping melakukan bagian mereka untuk mengirim barang yang hilang ketika kami menelepon mereka tentang hal itu. Semoga ulasan ini membantu!"
334,1650876066-334,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Shirley C.,1-Dec-21,6.3,"Proses check in sangat mengerikan. Kami mengantri selama 1 jam untuk check-in dan meninggalkan barang-barang kami dengan conceirge dan pergi USS. Kami diberitahu oleh konter check-in bahwa kami tidak perlu mengantri ketika kami kembali untuk mengambil kunci nanti sekitar pukul 130 malam. Di Ard 4 plus, kami kembali untuk mengambil kunci tetapi disuruh bergabung dengan antrian panjang untuk check-in! Itu konyol."
335,1650876066-335,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Mariam B. M.,30-Nov-21,9.7,Kamar hotelnya nyaman dan bersih.
336,1650876066-336,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Kaixin K.,29-Nov-21,7,"Staycation terburuk yang pernah ada, jangan repot-repot membuang waktu dan uang Anda di sini. Setelah mencapai hotel pada pukul 15:30 (slot check-in kami yang dipesan secara online adalah pukul 16:00-16:59), kami diberi nomor antrian untuk check-in dan diberitahu bahwa menunggu sekitar 1,5 jam, yang menurut saya cukup masuk akal (karena liburan sekolah). Pukul 17.10 kami kembali ke hotel dengan kecewa karena nomor kami bahkan tidak mendekati. Baiklah… kami pergi untuk makan malam, setelah makan malam kami hampir jam 7 malam, nomor antrian kami belum muncul di layar, karena kesabaran hampir habis, kami pergi untuk bergabung dengan antrian di resepsionis hotel untuk mengetahui situasinya dan akhirnya mendapatkan kunci kami. Saat check-in, kami meminta check-out lebih lambat dan staf menawari kami untuk check-out pukul 12 siang, yang tidak masuk akal untuk harga yang kami bayar dan sepanjang sore kami telah menyia-nyiakannya? Namun kami meminta untuk check out pada jam 3 sore dan mereka menyetujuinya. Tetapi hari berikutnya, kami tidak dapat memperoleh akses ke kamar kami sedikit setelah jam 2 siang, jadi kami pergi ke resepsionis untuk memverifikasi situasinya, mereka tidak dapat menemukan catatan setelah kami menghabiskan malam kami di kamar, tak lama setelah saya diberitahu bahwa kamar kami telah check out. ️ (Bagasi kami masih di dalam kamar.) Namun wanita yang membantu masalah ini sangat baik dan tersenyum, kami berhasil menyelesaikan masalah dalam 10 menit (termasuk menunggu giliran saya). Singkatnya, jika Anda berniat untuk menginap di hotel ini, harap persiapkan diri Anda untuk membayar masa inap yang penuh dengan cegukan dan permainan yang menunggu lama. Semoga beruntung. Sisi baiknya, kamar bersih dan luas bahkan dengan ranjang bayi, layanan kamar efisien dan staf tersenyum. Lokasi sempurna. P. S. Mengingat harga yang Anda bayar, saya yakin Anda mendapatkan hotel yang berbeda dengan layanan yang lebih baik dan waktu tunggu yang lebih singkat."
337,1650876066-337,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Rick K.,27-Nov-21,8.8,"Terletak sangat strategis, akses mudah ke monorel, USS, Akuarium Laut, dan toko-toko."
338,1650876066-338,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Ng S. K.,26-Nov-21,5.2,"Pengalaman yang sangat buruk dengan saya tinggal. Sama sekali tidak ada WIFI di kamar saya sama sekali dan meskipun mengangkat masalah ini 4-5 kali kepada staf, tidak ada yang dilakukan kecuali memberi tahu saya bahwa teknisi perlu memecahkan masalah dan mereka akan menghubungi jika ada kebutuhan untuk mengubah ke kamarku. Benar-benar tidak ada yang menghubungi saya sama sekali. Selain itu, tercium juga bau busuk dari lemari yang menampung kulkas mini tersebut. Tidak akan menginap di hotel ini lagi!"
339,1650876066-339,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Shannon Y.,23-Nov-21,9.4,Kamar lebih luas daripada di foto.
340,1650876066-340,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Mariam B. M.,21-Nov-21,9.7,Layanan baik. Staf konter sangat sopan dan profesional. Kamar dan toilet sangat bersih dan terawat dengan baik.
341,1650876066-341,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Quek S. C.,21-Nov-21,8.4,"Kamar luas dan bersih tetapi perabotannya bisa menggunakan sedikit face-lift karena terlihat agak kuno. Staf ramah dan lokasi dekat stasiun monorel. Secara keseluruhan, masih bagus."
342,1650876066-342,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Tracy T.,19-Nov-21,9.4,"Hotel ini bersih dan nyaman. Satu kelemahan meskipun, adalah prosedur check-in. Terlalu lambat dan ada antrean panjang yang menunggu untuk check-in. Mesin check-in mandiri juga tidak berfungsi. Secara keseluruhan masih baik tinggal meskipun cegukan kecil."
343,1650876066-343,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Chong,16-Nov-21,8.8,"Lokasi bagus, kamar bersih dan ukuran yang layak dengan balkon kecil. Lebih suka pintu kamar mandi yang dapat dikunci dan pintu untuk mandi daripada tirai mandi. Proses check-in mandiri sederhana dan tidak repot dan dengan pemberitahuan sms ketika kunci kamar siap diambil. Kolam renang agak kecil dengan kolam jacuzzi terpisah tetapi pembatasan total orang baik sehingga tidak terlalu ramai, tetapi juga membuat lebih sulit untuk memesan. Secara keseluruhan pengalaman yang baik dan akan tinggal di sana lagi."
344,1650876066-344,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Tan,15-Nov-21,6.4,"Cek di itu sangat lambat. Butuh waktu sekitar 1,5 jam. Kami pergi ke pantai keesokan paginya dan memiliki beberapa pasir di lantai kamar karena sepatu kami. Kami meminta hsekeeping. Tapi ketika suami saya kembali sekitar jam 3 plus, lantainya masih berpasir. Karena petugas rumah tangga berada di koridor, suami saya memintanya untuk membantu menyedot debu kamar lagi. Ketika kami kembali, lantainya masih sama dan saya tidak sengaja menemukan penutup botol di lantai sehingga saya berasumsi bahwa lantai kamar saya tidak dibersihkan sama sekali."
345,1650876066-345,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Soo S. L. A.,15-Nov-21,9.7,"Kamarnya bersih dan sangat luas, bagus untuk keluarga dengan 2 anak di bawah usia 12 tahun, dari segi ukuran. Namun, kekurangannya adalah check-in terlalu lama di counter, kecuali jika Anda menggunakan kisok check-in mandiri. Tetapi bahkan setelah check-in, kamar tidak siap untuk 1 jam + lagi. Penerimaan wifi relatif lemah tetapi dapat diterima. Selain itu, lokasi hotel luar biasa."
346,1650876066-346,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,HUANG X.,14-Nov-21,8.8,"Cek di itu mudah. Meja depan, concierge, dan pemeliharaan rumah sangat ramah. Penjaga di kolam itu ramah dan berpengetahuan. Kamarnya besar dan luas."
347,1650876066-347,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Tan X.,12-Nov-21,8.5,"Check-in sendiri sebelum jam 1 siang, berhasil mendapatkan lantai tinggi tetapi tidak bisa mendapatkan tempat tidur ukuran Queen. Secara keseluruhan baik tinggal."
348,1650876066-348,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Khng H. P.,9-Nov-21,9.4,"Proses check in sangat efisien dan kami tidak perlu menunggu lama. Ruangan itu sangat luas. Penyaringan tamu hotel di lobi lift setiap kali kami kembali ke kamar kami agak merepotkan. Namun, staf yang berjaga di lobi lift semuanya sangat ramah, selalu siap dengan olok-olok ramah atau sapaan, menjadikannya proses yang menyenangkan."
349,1650876066-349,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Junie L.,6-Nov-21,8.8,"Kamar luas, tempat tidur lebih lebar dari biasanya dan lokasi bagus. Beberapa furnitur memang terlihat tua, lemari pakaiannya bau dan bantalnya berbau apek, tapi secara keseluruhan masih bagus. Pemandangan dari lantai 8 bagus."
350,1650876066-350,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Elcon T.,6-Nov-21,5.4,Pengalaman yang sangat buruk di hotel micheal. Menunggu beberapa jam meskipun diinformasikan kamar akan siap pada jam 4 - 5 sore. Jadi sengaja kembali ke hotel untuk mendapatkan kamar ketika reched hotel diberitahu kamar masih belum siap. Harus menunggu 1-2 jam lagi. Seperti apa! Layanan pelanggan yang sangat sangat buruk. Masih lebih suka hotel equarius.
351,1650876066-351,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Susanti S.,3-Nov-21,6,Tiba pukul 1 siang. Mendapat kamar hampir jam 5 sore.
352,1650876066-352,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Limkayhoe,2-Nov-21,8.5,"Menginapnya bagus, kecuali lantai kamar mandinya licin saat basah. Fasilitas keseluruhan bagus."
353,1650876066-353,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Hafiz j.,25-Oct-21,6.6,"Saya tidak membawa ID foto saya. Saya tidak dapat menggunakan kios check-in mandiri. Saya saran untuk mengambil nomor antrian. 20 menit menunggu & saya terus melihat orang-orang berjalan masuk & keluar dengan sukses. Di bawah 5 menit menunggu. Baru kemudian saya sadar ada antrian fisik untuk check in & hanya 1 loket yang melayani loket nomor antrean. Mereka bisa memberi tahu saya opsi antrian fisik atau sistem nomor antrian. Kemudian datang bagian verifikasi untuk masuk ke lobi lift, karena covid mereka hanya mengizinkan tamu hotel masuk. Salah satu staf yang berjaga di konter membenci pekerjaannya, menanyakan nomor kamar saya dan nama saya dan bertanya kepada saya ""sama lagi?"" Saya seperti ya? & dia terus mengulangi ""sama lagi?"" Baru kemudian istri saya lega dia menanyakan semua nama tamu yang terdaftar di kamar. Saya hanya mengabaikannya karena anak-anak saya adalah alasan saya menginap."
354,1650876066-354,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,SIM T. T.,21-Oct-21,9.4,"Bagus untuk staycation keluarga. Paket datang dengan 2 tiket Dewasa ke Universal Studios dan kami sangat beruntung dapat check-in hingga pukul 1 siang dan menuju ke Universal Studios. Tidak ada waktu yang terbuang. Diawali hari ke-2 di pantai, dilanjutkan dengan kunjungan ke Sea Aquarium dan diakhiri dengan jalan-jalan di Fort Siloso. Berhasil memesan slot kolam renang pada hari ke 3 sebelum check-out terlambat pada jam 1 siang. Secara keseluruhan, staycation yang menyenangkan."
355,1650876066-355,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,NURHAYANI B. A.,17-Oct-21,6.1,Harus menunggu selama satu jam dan 30 menit hanya untuk check-in. Rasanya seperti kami sedang menunggu obat kami di klinik. Hanya buruk.
356,1650876066-356,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Norlaila B. M. N.,16-Oct-21,9.7,"Kamarnya besar, hotel yang bagus dan staf yang ramah tetapi tidak ramah Muslim dan restoran tidak melayani makanan halal. Bagaimanapun ini adalah staycay yang menyenangkan selama 1 malam."
357,1650876066-357,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Patty C.,11-Oct-21,7.2,Staf di Hotel MichAel sangat baik. Layanan pelanggan yang baik. Hanya saja kami menginap di kamar yang memiliki kamar interkoneksi dan orang-orang yang menginap di sebelah terlalu berisik….
358,1650876066-358,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Saw K. L.,10-Oct-21,9.7,"Bagus dan bersih, stafnya ramah."
359,1650876066-359,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Rasheedah B. M.,10-Oct-21,9.4,Layanan hebat dari staf. Manajer tugas itu sangat akomodatif. Apa hotel yang bagus.
360,1650876066-360,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Lim H. K. C.,8-Oct-21,7.2,Semuanya baik-baik saja kecuali waktu check-in pukul 5 sore.
361,1650876066-361,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Alfred T.,8-Oct-21,6.4,Semuanya baik-baik saja kecuali check-in memiliki banyak cegukan dan ketidakpastian.
362,1650876066-362,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,koh s. k.,7-Oct-21,9.7,"Hotel Michael terletak di pusat antara daratan dan Sentosa. Sangat nyaman untuk bepergian. Kamar tamu bersih, higienis, disanitasi, dan luas. Kolam renang memiliki ukuran yang tepat untuk berenang yang baik dan bersih. Sebagian besar peralatan olahraga rusak yang sangat disayangkan."
363,1650876066-363,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Lori C. H. D.,5-Oct-21,5.7,"Pertama, saya merasa bahwa hotel ini cukup tua dan rusak. Itu tidak terawat dengan baik dan jelas tidak sepadan dengan harga yang dibayarkan. Kedua, layanan pelanggan lambat. Beberapa saluran TV tidak berfungsi dan mereka membutuhkan waktu berjam-jam untuk mengirim mekanik. Pada akhirnya, mereka tetap tidak menyelesaikan masalah TV dan hanya mengatakan bahwa salurannya seperti itu. Ketiga, insulasi suara tidak bagus. Pada jam 2 pagi, saya bisa mendengar kamar sebelah mengadakan pesta."
364,1650876066-364,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Celestine G.,4-Oct-21,8.5,Ukuran kamar sangat layak dan baik untuk keluarga 4 (2 dewasa 2 anak-anak). Check-in agak lambat tetapi staf sangat baik dan ramah yang membuat menunggu tidak terlalu menyakitkan. Manajer hotel memberi anak-anak saya es krim sementara kami menunggu dan mereka senang. Hotel yang sangat nyaman untuk semua atraksi. Saya harus menambahkan pengalaman yang tidak menyenangkan. Tempat parkir mobil sangat jauh dan papan petunjuk di dalam tempat parkir mobil sangat buruk. Kami tersesat dan tidak ada nomor telepon yang bisa kami hubungi. Kami pergi berburu hotel dan check in tanpa bagasi terlebih dahulu. Kembali untuk mengambil barang bawaan kami setelahnya.
365,1650876066-365,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Priscilla K.,2-Oct-21,9.4,"Staycay untuk merayakan ulang tahun ke-50 saya. Alih-alih sepotong kue ulang tahun gratis yang biasa, hotel memberi saya 2 handuk mandi sebagai pressie!"
366,1650876066-366,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Elson L.,30-Sep-21,8.8,Semuanya baik-baik saja kecuali bahwa jaringan untuk telepon dan wifi hotel tidak begitu bagus selama saya tinggal di sana.
367,1650876066-367,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,SEIT W. W.,27-Sep-21,9.7,"Kamarnya bersih dan rapi, lokasinya juga bagus."
368,1650876066-368,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Edmund L.,26-Sep-21,9.4,"Selain hotel ini agak ketinggalan zaman secara interior, secara keseluruhan pengalaman yang baik dengan Hotel Michael."
369,1650876066-369,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Lily C.,24-Sep-21,6,"WIFI sangat lemah dan toilet flush juga tidak begitu bagus. Vup kopi Anda terlalu besar, shd b yang kecil dengan piring tku."
370,1650876066-370,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Ow Yan X.,21-Sep-21,9.4,Menginap yang menyenangkan di sini. Staf sangat membantu dan hotel tidak terlalu ramai. Kamar yang sangat bersih!
371,1650876066-371,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,ANG B. H.,20-Sep-21,9.1,"Staf hotel ramah, dan semuanya baik-baik saja."
372,1650876066-372,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Jo Fong C. M.,5-Sep-21,9.7,"Check-in adalah tugas-kami menunggu lama untuk check-in sendiri. Prosesnya tidak begitu otomatis. Ingatlah untuk mendekati staf untuk meminta bantuan. Yang mengatakan, layanannya bagus. Dan keamanannya ketat - kami perlu menunjukkan ID foto untuk mengakses lift dan harus menggunakan kartu kunci untuk mengakses lantai. Kamar yang dibersihkan ada segel stiker di pintu. Kamarnya besar. Perlengkapan mandi dasar diberikan-shampoo, body wash, sikat gigi, vanity set (cotton bug & pad), shower cap. 2 macam teh celup TWG (Sencha & English breakfast tea-2 masing-masing) & kopi instan Nescafe juga diberikan. Handuknya cukup - tapi saya punya 1 keluhan. Ada noda cokelat besar di salah satu handuk."
373,1650876066-373,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Nur Y.,25-Aug-21,8.5,Bersenang-senang dengan Keluarga saya. .
374,1650876066-374,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Luqman A. H.,23-Aug-21,8.5,Staf hotel telah memasang dekorasi ulang tahun untuk istri saya. Permintaan yang dibuat untuk layanan kamar cepat dan dijalankan dengan baik.
375,1650876066-375,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Joshua N.,22-Aug-21,10,"Layanan hebat dari Jonathan, salah satu manajer, membantu kami dengan check-in dan menawari kami payung ketika hujan terlihat. Kejutan kecil adalah pengiriman di resor dari food court Malaysia (min menghabiskan $ 35). Rasa dan pilihan yang luar biasa. Kamarnya besar menurut standar Singapura, bagus untuk keluarga."
376,1650876066-376,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Adi S.,22-Aug-21,9.1,Bagus dan nyaman. Staf yang ramah. Dekat dan gratis (hingga 30 September) monorel terdekat untuk sampai ke Vivocity. Satunya downside adalah kita harus dial 0 menggunakan telepon di kamar untuk meminta layanan kamar (yang kami tidak menyadari) jadi kami harus memeriksa dengan resepsionis. Layanan kamar akan memakan waktu lama untuk datang dan membersihkan kamar. Kolam renang dan jacuzzi sebagian besar kosong selama tahun ini.
377,1650876066-377,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,LJO,20-Aug-21,9.4,"Secara keseluruhan saya memiliki pengalaman menginap yang menyenangkan. Beberapa hal yang tidak menyenangkan bagi saya seperti noda pada sprei, tempat tidur dan selimut terasa usang seperti terlalu banyak digunakan. Tetapi staf layanan sangat baik seperti Tuan Rahim dari Pramutamu yang selalu membantu pembatalan reservasi USS saya, meja depan, dan staf lain yang membantu permintaan check out terlambat dan permintaan air dan es saya yang sering."
378,1650876066-378,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Sarah A.,14-Aug-21,9.1,"Kamar luas, cukup terawat dan staf sangat ramah tapi ada semut di kulkas kamar tidak berfungsi dan permintaan awal 2 single bed tidak terpenuhi."
379,1650876066-379,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Patricia,5-Aug-21,8.5,"Ini nyaman. Lokasi bijaksana luar biasa. Kamarnya bagus. Saya mengharapkan lebih sedikit, seperti yang dikatakan teman saya tidak sebagus itu, tetapi menjadi baik dan menyenangkan."
380,1650876066-380,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hotel-michael-1000000504700?spec=26-04-2022.27-04-2022.1.1.HOTEL.1000000504700.Resorts%20World%20Sentosa%20-%20Hotel%20Michael.2,Joanne L.,3-Aug-21,9.7,Pemandangan dan fasilitas yang bagus. Staf sangat membantu. Pengalaman luar biasa untuk staycation saya.
