web-scraper-order,web-scraper-start-url,user,date,rating,review
1650542487-378,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Nopporn P.,3-Oct-17,10,"Hotel indah, sangat baik staf."
1650542487-379,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Jaya S.,30-Sep-17,9.4,"Lokasi strategis, dekat USS dan taman hiburan lainnya."
1650542487-380,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Kym K.,9-Sep-17,8.5,Hotelnya bagus! Tapi di kamar fasilitas / peralatan sudah tua ...
1650542487-381,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Vorakit V.,4-Aug-17,9.7,Sangat nyaman untuk jalan-jalan di pulau Sentosa.
1650542487-382,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,David K.,5-Jul-17,4.9,"Staf tidak ramah, saya sampai di 10.00 dan sudah diproses untuk prosedur check in, menyebabkan waktu untuk check in pukul 15.00, saya meminta staf untuk membantu meletakkan barang bawaan saya di kamar setelah pukul 15.00 namun staf mengatakan tidak dapat melakukannya, setelah saya kembali ke 18.00 kamar saya belum siap, jadi saya harus menunggu lagi kunci kamarnya, betapa konyolnya pekerjaan staf, dan mereka memberi saya sudut ruangan yang sangat jauh berjalan kaki dari lift, dan juga di tengah malam sangat bising dengan obrolan tamu. Di luar. Aku tidak akan pernah pergi ke hotel ini lagi, menyebabkan hotel bintang 5 tapi layanan seperti hotel bintang 3, juga sprei tidak bersih, juga setiap kali saya menelepon meja depan atau operator tidak ada jawaban, tapi concierge sangat membantu dan ramah. , Hanya itu untuk ditambah hotel ini, yang lain buruk."
1650542487-383,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Henny O.,1-Jul-17,8.5,"Hotel yang bagus, kami menyukainya liburan yang indah."
1650542487-384,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Sonny M. S.,30-Jun-17,8.5,"Bagus dan sopan dari karyawan, mereka adalah layanan terbaik."
1650542487-385,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Djoni L.,22-Jun-17,9.7,Hotel yang bagus dan lokasi yang bagus untuk berlibur.
1650542487-386,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Thomas C.,28-May-17,9.7,Hotel yang bagus dengan semua fasilitas dan harga yang layak.
1650542487-387,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Napatsorn S.,12-May-17,10,"Ruangan tampaknya memiliki mandi di sini. Tapi secara keseluruhan sangat baik, semuanya baik."
1650542487-388,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Arif K. W. W.,25-Apr-17,4.8,layanan buruk di hotel
1650542487-389,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Andre A.,29-Mar-17,6.5,Internet nirkabel adalah koneksi yang buruk
1650542487-390,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,I G. N. B. W.,4-Feb-17,9.7,Besar. Tapi sandal anak saya dicuri oleh tamu lain. Saat kita berenang di kolam renang.
1650542487-391,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Alex C.,20-Jan-17,8.5,pilihan yang baik ketika bepergian dengan anak-anak.
1650542487-392,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Ebta T.,16-Jan-17,9.7,Seperti indah liburan dengan anak-anak di Hard Rock Hotel Singap
1650542487-393,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Adeline S.,5-Jan-17,9.7,"Besar tinggal. Makanan yang super, segala sesuatu yang lezat, anak-anak menyukainya. tempat tidur bersih, dan meskipun ruangan itu gaya agak tua, tapi suasana itu masih bagus. Lokasi yang sempurna karena dekat dengan pusat orchard road."
1650542487-394,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Meiliani,24-Dec-16,10,Hotel besar indah dan menyenangkan. Saya suka pergi kesana
1650542487-395,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,chyntia l.,20-Dec-16,9.3,Aku tidak suka sarapan hardrock
1650542487-396,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Guest-jsfzjf,6-Dec-16,8.5,"Mengagumkan kolam renang, bersih &amp; rapi."
1650542487-397,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,NURDINA M.,4-Dec-16,8.4,"Hanya Oke, sarapan tidak ada berbagai"
1650542487-398,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Agung C.,1-Dec-16,9.4,"Besar, nic, e kenyamanan nyaman, sangat baik, sangat baik untuk tinggal."
1650542487-399,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,YOUN K. K.,13-Nov-16,8.2,Lokasi sangat baik. Tapi ruangan dengan seprai itu haram.
1650542487-400,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Jutanuch,19-Oct-16,9.4,Masuk adalah sejauh. Tidak ada bell boy
1650542487-401,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Varuntita S.,19-Oct-16,10,Baik lokasi dekat dengan Universal tampilan baru
1650542487-402,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Jesi S.,15-Oct-16,9.3,Kolam renang awesome! Tapi sarapan harus pembaruan.
1650542487-403,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,irza w.,3-Oct-16,8.8,"besar untuk liburan keluarga, pelayanan yang baik dari orang-orang di sana"
1650542487-404,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Sylvia E. S.,27-Sep-16,9.4,"Sangat bagus layanan, bersih, mereka memiliki mengeluarkan tempat tidur .."
1650542487-405,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Suryana S.,11-Sep-16,8.5,ruangan besar dan bersih. Tapi satu-satunya hal yang tidak nyaman ada WiFi gratis disediakan. Kita harus membayar untuk itu dan harganya cukup mahal.
1650542487-406,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Jusup E.,28-Jun-16,8.5,Tempat yang bagus untuk menghabiskan waktu dengan keluarga Anda .. Tapi terlalu buruk tidak ada fasilitas wifi gratis
1650542487-407,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Biyona R.,12-Jun-16,8.5,pilihan jika Anda memiliki uang dan berencana untuk menghabiskan liburan Anda di sentosa.
1650542487-408,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Christine L.,1-Jun-16,9.1,Layanan ini cepat dan baik ...
1650542487-409,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,novia,24-May-16,8.5,"Saya sudah mengirimkan permintaan untuk ruang &quot;tingkat tinggi&quot; tapi apa yang saya dapatkan adalah ruang lantai 3. Astaga, aku sangat kecewa"
1650542487-410,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Iin K. R.,22-May-16,9.1,"Pandangan baik &amp; cozzy, baik swiming pool"
1650542487-411,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Marsih H.,19-May-16,6,Hotel tidak memiliki wifi gratis. Kita harus membayar untuk wifi.
1650542487-412,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,nofel h.,16-May-16,10,Indah .. Saya pikir Hardrock Hotel adalah salah satu hotel terbaik di Singapura. Bersih .. nyaman .. dan baik lokasi. Hanya 10 menit untuk pergi ke Universal Studio. Sangat indah kolam renang dengan pasir .. Anda bisa mandi pasir seperti pantai. Sangat mudah untuk menemukan food court. Ada satu food court besar antara hotel dan Universal Studio. Hard Rock Hotel Singapore .. menakjubkan .. !!
1650542487-413,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,nofel h.,12-May-16,10,Salah satu alasan untuk menjelaskan Hal yang berharga dari Hardrock Hotel Singapore dekat Universal Studio. Dan ada kolam renang yang menakjubkan di tengah-tengah hotel. Ini bagus jika Anda bisa tinggal di hotel dengan deluxe pemandangan kolam renang.
1650542487-414,https://www.traveloka.com/id-id/hotel/singapore/resorts-world-sentosa---hard-rock-hotel-1000000504686?spec=22-04-2022.23-04-2022.1.1.HOTEL.1000000504686.Resorts%20World%20Sentosa%20-%20Hard%20Rock%20Hotel.2,Thomas,26-Mar-16,9.4,"Baik kolam renang, kamar bagus dan pelayanan yang baik."
,,william,18-Aug-15,8.4,"Kolam renang sangat bagus, staf yang ramah, tapi sarapan tidak baik"
,,,,,
,,,,,
,,Guest-d0gjoz,17-Sep-15,8.5,Petugas itu sangat membantu. Daerah ini dekat dengan objek (universal studio dan akuarium).
,,,,,
,,Ni Nyoman D.,6-Jan-16,8.5,Hotel keluarga dan dekat dengan universal studio dan kolam besar
,,Yenni T.,19-Jan-16,8.5,"Pengalaman hebat dan lokasi yang besar .. Baik untuk bepergian dengan anak-anak karena ada banyak hiburan dan pilihan makanan di sekitar hotel. Bagus kolam renang, anak-anak mencintai mereka"
,,,,,
,,Lidia,14-Mar-16,9.4,Besar untuk tempat tinggal! Plus:-bagus dan besar kolam renang -ada mengeluarkan tempat tidur Minus: biaya -mereka untuk wifi
,,,,,
,,,,,
,,Sylvia E. S.,21-Mar-16,9.1,"Hotel yang bagus, pelayanan yang baik, dan dekat dengan USS."
,,,,,
